MANDT	KUNNR	BUKRS	GJAHR	BELNR	BUZEI	BUDAT	BLDAT	CPUDT	BLART	BSCHL	SHKZG	UMSKZ	WAERS	WRBTR	DMBTR	XBLNR	ZUONR	SGTXT	ZFBDT	ZTERM	ZBD1T	ZBD1P	SKFBT	SKNTO	ZLSCH	ZLSPR	REBZG	HKONT	AUGDT	AUGBL
100	0000103219	3000	2025	1800000058	001	20250711	20250708	20250711	DR	01	S		CHF	22.743,17	22.743,17	RG-100030	20250708	Rechnung	20250708	ZB02	14	2,000	22.743,17	454,86	E				20250721	1400000036
100	0000103679	3000	2025	1800000059	001	20250714	20250714	20250714	DR	01	S		CHF	9.519,96	9.519,96	RG-100161	20250714	Rechnung	20250714	ZB02	14	2,000	9.519,96	0,00	E				20250818	1400000040
100	0000103720	3000	2025	1800000060	001	20250718	20250716	20250718	DR	01	S		CHF	8.082,29	8.082,29	RG-100176	20250716	Rechnung	20250716	ZB04	0	0,000	0,00	0,00	E				20250915	1400000047
100	0000103720	3000	2025	1800000061	001	20250721	20250718	20250721	DR	01	S		CHF	7.789,55	7.789,55	RG-100171	20250718	Rechnung	20250718	ZB04	0	0,000	0,00	0,00	E				20250918	1400000048
100	0000103367	3000	2025	1800000062	001	20250730	20250728	20250730	DR	01	S		CHF	29.272,97	29.272,97	RG-100151	20250728	Rechnung	20250728	ZB03	0	0,000	0,00	0,00	E				20250903	1400000045
100	0000103367	3000	2025	1800000063	001	20250801	20250731	20250801	DR	01	S		CHF	72.712,25	72.712,25	RG-100141	20250731	Rechnung	20250731	ZB03	0	0,000	0,00	0,00	E				20250828	1400000044
100	0000103720	3000	2025	1800000066	001	20250811	20250808	20250811	DR	01	S		CHF	17.885,62	17.885,62	RG-100168	20250808	Rechnung	20250808	ZB04	0	0,000	0,00	0,00	E				20251007	1400000052
100	0000103206	3000	2025	1800000067	001	20250814	20250814	20250814	DR	01	S		CHF	2.110,28	2.110,28	RG-100008	20250814	Rechnung	20250814	ZB01	10	3,000	2.110,28	63,31	E				20250822	1400000042
100	0000103225	3000	2025	1800000068	001	20250814	20250811	20250814	DR	01	S		CHF	9.103,94	9.103,94	RG-100055	20250811	Rechnung	20250811	ZB03	0	0,000	0,00	0,00	E				20250922	1400000049
100	0000103206	3000	2025	1800000070	001	20250829	20250826	20250829	DR	01	S		CHF	1.691,93	1.691,93	RG-100011	20250826	Rechnung	20250826	ZB01	10	3,000	1.691,93	50,76	E				20250905	1400000046
100	0000103352	3000	2025	1800000072	001	20250908	20250908	20250908	DR	01	S		CHF	68.847,64	68.847,64	RG-100108	20250908	Rechnung	20250908	ZB03	0	0,000	0,00	0,00	E				20251006	1400000050
100	0000103363	3000	2025	1800000073	001	20250911	20250910	20250911	DR	01	S		CHF	2.154,74	2.154,74	RG-100117	20250910	Rechnung	20250910	ZB03	0	0,000	0,00	0,00	E				20251008	1400000053
100	0000103352	3000	2025	1800000074	001	20250912	20250910	20250912	DR	01	S		CHF	22.713,58	22.713,58	RG-100085	20250910	Rechnung	20250910	ZB03	0	0,000	0,00	0,00	E				20251006	1400000051
100	0000103352	3000	2025	1800000075	001	20250916	20250916	20250916	DR	01	S		CHF	30.818,53	30.818,53	RG-100107	20250916	Rechnung	20250916	ZB03	0	0,000	0,00	0,00	E				20251013	1400000054
100	0000103363	3000	2025	1800000076	001	20251001	20251001	20251001	DR	01	S		CHF	2.390,80	2.390,80	RG-100116	20251001	Rechnung	20251001	ZB03	0	0,000	0,00	0,00	E				20251027	1400000056
100	0000103054	3000	2025	1800000077	001	20251006	20251006	20251006	DR	01	S		CHF	2.650,77	2.650,77	RG-100001	20251006	Rechnung	20251006	ZB03	0	0,000	0,00	0,00	E				20251106	1400000057
100	0000103225	3000	2025	1800000078	001	20251009	20251009	20251009	DR	01	S		CHF	8.316,90	8.316,90	RG-100049	20251009	Rechnung	20251009	ZB03	0	0,000	0,00	0,00	E				20251124	1400000059
100	0000103219	3000	2025	1800000079	001	20251013	20251010	20251013	DR	01	S		CHF	9.881,69	9.881,69	RG-100033	20251010	Rechnung	20251010	ZB02	14	2,000	9.881,69	197,63	E				20251022	1400000055
100	0000103352	3000	2025	1800000080	001	20251021	20251021	20251021	DR	01	S		CHF	28.810,98	28.810,98	RG-100109	20251021	Rechnung	20251021	ZB03	0	0,000	0,00	0,00	E				20251117	1400000058
100	0000103233	3000	2025	1800000081	001	20251023	20251022	20251023	DR	01	S		CHF	10.763,64	10.763,64	RG-100070	20251022	Rechnung	20251022	ZB04	0	0,000	0,00	0,00	E				20251217	1400000064
100	0000103720	3000	2025	1800000082	001	20251105	20251103	20251105	DR	01	S		CHF	15.033,68	15.033,68	RG-100174	20251103	Rechnung	20251103	ZB04	0	0,000	0,00	0,00	E				20251229	1400000068
100	0000103215	3000	2025	1800000083	001	20251110	20251105	20251110	DR	01	S		CHF	1.954,18	1.954,18	RG-100018	20251105	Rechnung	20251105	ZB03	0	0,000	0,00	0,00	E				20251222	1400000066
100	0000103367	3000	2025	1800000084	001	20251111	20251110	20251111	DR	01	S		CHF	10.868,28	10.868,28	RG-100129	20251110	Rechnung	20251110	ZB03	0	0,000	0,00	0,00	E				20251211	1400000062
100	0000103367	3000	2025	1800000085	001	20251114	20251113	20251114	DR	01	S		CHF	44.466,96	44.466,96	RG-100140	20251113	Rechnung	20251113	ZB03	0	0,000	0,00	0,00	E				20251217	1400000065
100	0000103367	3000	2025	1800000086	001	20251114	20251114	20251114	DR	01	S		CHF	57.352,62	57.352,62	RG-100147	20251114	Rechnung	20251114	ZB03	0	0,000	0,00	0,00	E				20251215	1400000063
100	0000103720	3000	2025	1800000087	001	20251114	20251113	20251114	DR	01	S		CHF	10.548,11	10.548,11	RG-100172	20251113	Rechnung	20251113	ZB04	0	0,000	0,00	0,00	E				20260114	1400000003
100	0000103206	3000	2025	1800000088	001	20251124	20251124	20251124	DR	01	S		CHF	2.828,80	2.828,80	RG-100012	20251124	Rechnung	20251124	ZB01	10	3,000	2.828,80	84,86	E				20251203	1400000060
100	0000103219	3000	2025	1800000089	001	20251125	20251125	20251125	DR	01	S		CHF	15.743,90	15.743,90	RG-100027	20251125	Rechnung	20251125	ZB02	14	2,000	15.743,90	314,88	E				20251208	1400000061
100	0000103352	3000	2025	1800000092	001	20251201	20251127	20251201	DR	01	S		CHF	32.395,74	32.395,74	RG-100086	20251127	Rechnung	20251127	ZB03	0	0,000	0,00	0,00	E				20251226	1400000067
100	0000103352	3000	2025	1800000094	001	20251209	20251209	20251209	DR	01	S		CHF	24.856,45	24.856,45	RG-100110	20251209	Rechnung	20251209	ZB03	0	0,000	0,00	0,00	E				20260107	1400000001
100	0000103054	3000	2025	1800000095	001	20251211	20251208	20251211	DR	01	S		CHF	2.569,89	2.569,89	RG-100006	20251208	Rechnung	20251208	ZB03	0	0,000	0,00	0,00	E				20260112	1400000002
100	0000103363	3000	2025	1800000098	001	20251224	20251224	20251224	DR	01	S		CHF	694,69	694,69	RG-100118	20251224	Rechnung	20251224	ZB03	0	0,000	0,00	0,00	E				20260119	1400000005
100	0000103679	3000	2025	1800000099	001	20251231	20251229	20251231	DR	01	S		CHF	19.887,49	19.887,49	RG-100157	20251229	Rechnung	20251229	ZB02	14	2,000	19.887,49	0,00	E				20260202	1400000007
100	0000103352	3000	2026	1400000001	001	20260107	20260107	20260107	DZ	15	H		CHF	24.856,45	24.856,45		1800000094	Zahlung	20260107		0	0,000	0,00	0,00	E				20260107	1400000001
100	0000103054	3000	2026	1400000002	001	20260112	20260112	20260112	DZ	15	H		CHF	2.569,89	2.569,89		1800000095	Zahlung	20260112		0	0,000	0,00	0,00	E				20260112	1400000002
100	0000103720	3000	2026	1400000003	001	20260114	20260114	20260114	DZ	15	H		CHF	10.548,11	10.548,11		1800000087	Zahlung	20260114		0	0,000	0,00	0,00	E				20260114	1400000003
100	0000103206	3000	2026	1400000004	001	20260119	20260119	20260119	DZ	15	H		CHF	373,71	373,71		1800000003	Zahlung	20260119		0	0,000	0,00	0,00	E				20260119	1400000004
100	0000103363	3000	2026	1400000005	001	20260119	20260119	20260119	DZ	15	H		CHF	694,69	694,69		1800000098	Zahlung	20260119		0	0,000	0,00	0,00	E				20260119	1400000005
100	0000103219	3000	2026	1400000006	001	20260126	20260126	20260126	DZ	15	H		CHF	21.999,32	21.999,32		1800000004	Zahlung	20260126		0	0,000	0,00	0,00	E				20260126	1400000006
100	0000103679	3000	2026	1400000007	001	20260202	20260202	20260202	DZ	15	H		CHF	19.887,49	19.887,49		1800000099	Zahlung	20260202		0	0,000	0,00	0,00	E				20260202	1400000007
100	0000103206	3000	2026	1400000008	001	20260203	20260203	20260203	DZ	15	H		CHF	1.307,61	1.307,61		1800000011	Zahlung	20260203		0	0,000	0,00	0,00	E				20260203	1400000008
100	0000103679	3000	2026	1400000009	001	20260203	20260203	20260203	DZ	15	H		CHF	22.595,11	22.595,11		1800000002	Zahlung	20260203		0	0,000	0,00	0,00	E				20260203	1400000009
100	0000103352	3000	2026	1400000010	001	20260216	20260216	20260216	DZ	15	H		CHF	13.406,96	13.406,96		1800000007	Zahlung	20260216		0	0,000	0,00	0,00	E				20260216	1400000010
100	0000103352	3000	2026	1400000011	001	20260216	20260216	20260216	DZ	15	H		CHF	20.535,91	20.535,91		1800000009	Zahlung	20260216		0	0,000	0,00	0,00	E				20260216	1400000011
100	0000103679	3000	2026	1400000012	001	20260217	20260217	20260217	DZ	15	H		CHF	7.115,48	7.115,48		1800000008	Zahlung	20260217		0	0,000	0,00	0,00	E				20260217	1400000012
100	0000103679	3000	2026	1400000013	001	20260223	20260223	20260223	DZ	15	H		CHF	8.127,98	8.127,98		1800000010	Zahlung	20260223		0	0,000	0,00	0,00	E				20260223	1400000013
100	0000103233	3000	2026	1400000014	001	20260310	20260310	20260310	DZ	15	H		CHF	1.427,66	1.427,66		1800000006	Zahlung	20260310		0	0,000	0,00	0,00	E				20260310	1400000014
100	0000103352	3000	2026	1400000015	001	20260312	20260312	20260312	DZ	15	H		CHF	83.227,20	83.227,20		1800000013	Zahlung	20260312		0	0,000	0,00	0,00	E				20260312	1400000015
100	0000103260	3000	2026	1400000016	001	20260326	20260326	20260326	DZ	15	H		CHF	668,57	668,57		1800000016	Zahlung	20260326		0	0,000	0,00	0,00					20260326	1400000016
100	0000103233	3000	2026	1400000017	001	20260416	20260416	20260416	DZ	15	H		CHF	3.846,74	3.846,74		1800000015	Zahlung	20260416		0	0,000	0,00	0,00	E				20260416	1400000017
100	0000103367	3000	2026	1400000018	001	20260420	20260420	20260420	DZ	15	H		CHF	21.612,29	21.612,29		1800000017	Zahlung	20260420		0	0,000	0,00	0,00	E				20260420	1400000018
100	0000103720	3000	2026	1400000019	001	20260420	20260420	20260420	DZ	15	H		CHF	7.200,28	7.200,28		1800000014	Zahlung	20260420		0	0,000	0,00	0,00	E				20260420	1400000019
100	0000103352	3000	2026	1400000020	001	20260424	20260424	20260424	DZ	15	H		CHF	65.088,54	65.088,54		1800000022	Zahlung	20260424		0	0,000	0,00	0,00	E				20260424	1400000020
100	0000103260	3000	2026	1400000021	001	20260430	20260430	20260430	DZ	15	H		CHF	1.751,26	1.751,26		1800000023	Zahlung	20260430		0	0,000	0,00	0,00					20260430	1400000021
100	0000103260	3000	2026	1400000022	001	20260526	20260526	20260526	DZ	15	H		CHF	1.634,29	1.634,29		1800000027	Zahlung	20260526		0	0,000	0,00	0,00					20260526	1400000022
100	0000103367	3000	2026	1400000023	001	20260529	20260529	20260529	DZ	15	H		CHF	24.203,16	24.203,16		1800000024	Zahlung	20260529		0	0,000	0,00	0,00	E				20260529	1400000023
100	0000103352	3000	2026	1400000024	001	20260611	20260611	20260611	DZ	15	H		CHF	115.098,57	115.098,57		1800000028	Zahlung	20260611		0	0,000	0,00	0,00	E				20260611	1400000024
100	0000103352	3000	2026	1400000025	001	20260619	20260619	20260619	DZ	15	H		CHF	85.643,63	85.643,63		1800000030	Zahlung	20260619		0	0,000	0,00	0,00	E				20260619	1400000025
100	0000103233	3000	2026	1400000026	001	20260625	20260625	20260625	DZ	15	H		CHF	7.723,88	7.723,88		1800000026	Zahlung	20260625		0	0,000	0,00	0,00	E				20260625	1400000026
100	0000103215	3000	2026	1400000027	001	20260720	20260720	20260720	DZ	15	H		CHF	2.963,79	2.963,79		1800000034	Zahlung	20260720		0	0,000	0,00	0,00	E				20260720	1400000027
100	0000103233	3000	2026	1400000028	001	20260720	20260720	20260720	DZ	15	H		CHF	8.555,82	8.555,82		1800000029	Zahlung	20260720		0	0,000	0,00	0,00	E				20260720	1400000028
100	0000103054	3000	2026	1400000029	001	20260731	20260731	20260731	DZ	15	H		CHF	679,21	679,21		1800000037	Zahlung	20260731		0	0,000	0,00	0,00	E				20260731	1400000029
100	0000103233	3000	2026	1400000030	001	20260814	20260814	20260814	DZ	15	H		CHF	16.330,87	16.330,87		1800000036	Zahlung	20260814		0	0,000	0,00	0,00	E				20260814	1400000030
100	0000103720	3000	2026	1400000031	001	20260828	20260828	20260828	DZ	15	H		CHF	24.220,58	24.220,58		1800000039	Zahlung	20260828		0	0,000	0,00	0,00	E				20260828	1400000031
100	0000103679	3000	2026	1800000002	001	20260108	20260105	20260108	DR	01	S		CHF	22.595,11	22.595,11	RG-100165	20260105	Rechnung	20260105	ZB02	14	2,000	22.595,11	0,00	E				20260203	1400000009
100	0000103206	3000	2026	1800000003	001	20260109	20260107	20260109	DR	01	S		CHF	373,71	373,71	RG-100009	20260107	Rechnung	20260107	ZB01	10	3,000	373,71	0,00	E				20260119	1400000004
100	0000103219	3000	2026	1800000004	001	20260113	20260112	20260113	DR	01	S		CHF	22.448,29	22.448,29	RG-100039	20260112	Rechnung	20260112	ZB02	14	2,000	22.448,29	448,97	E				20260126	1400000006
100	0000103233	3000	2026	1800000006	001	20260119	20260115	20260119	DR	01	S		CHF	1.427,66	1.427,66	RG-100069	20260115	Rechnung	20260115	ZB04	0	0,000	0,00	0,00	E				20260310	1400000014
100	0000103352	3000	2026	1800000007	001	20260120	20260119	20260120	DR	01	S		CHF	13.406,96	13.406,96	RG-100112	20260119	Rechnung	20260119	ZB03	0	0,000	0,00	0,00	E				20260216	1400000010
100	0000103679	3000	2026	1800000008	001	20260120	20260119	20260120	DR	01	S		CHF	7.115,48	7.115,48	RG-100156	20260119	Rechnung	20260119	ZB02	14	2,000	7.115,48	0,00	E				20260217	1400000012
100	0000103352	3000	2026	1800000009	001	20260121	20260119	20260121	DR	01	S		CHF	20.535,91	20.535,91	RG-100104	20260119	Rechnung	20260119	ZB03	0	0,000	0,00	0,00	E				20260216	1400000011
100	0000103679	3000	2026	1800000010	001	20260121	20260119	20260121	DR	01	S		CHF	8.127,98	8.127,98	RG-100163	20260119	Rechnung	20260119	ZB02	14	2,000	8.127,98	0,00	E				20260223	1400000013
100	0000103206	3000	2026	1800000011	001	20260129	20260126	20260129	DR	01	S		CHF	1.348,05	1.348,05	RG-100014	20260126	Rechnung	20260126	ZB01	10	3,000	1.348,05	40,44	E				20260203	1400000008
100	0000103352	3000	2026	1800000013	001	20260216	20260216	20260216	DR	01	S		CHF	83.227,20	83.227,20	RG-100088	20260216	Rechnung	20260216	ZB03	0	0,000	0,00	0,00	E				20260312	1400000015
100	0000103720	3000	2026	1800000014	001	20260218	20260217	20260218	DR	01	S		CHF	7.200,28	7.200,28	RG-100170	20260217	Rechnung	20260217	ZB04	0	0,000	0,00	0,00	E				20260420	1400000019
100	0000103233	3000	2026	1800000015	001	20260223	20260220	20260223	DR	01	S		CHF	3.846,74	3.846,74	RG-100077	20260220	Rechnung	20260220	ZB04	0	0,000	0,00	0,00	E				20260416	1400000017
100	0000103260	3000	2026	1800000016	001	20260302	20260226	20260302	DR	01	S		CHF	668,57	668,57	RG-100083	20260226	Rechnung	20260226	ZB00	0	0,000	0,00	0,00					20260326	1400000016
100	0000103367	3000	2026	1800000017	001	20260317	20260316	20260317	DR	01	S		CHF	21.612,29	21.612,29	RG-100146	20260316	Rechnung	20260316	ZB03	0	0,000	0,00	0,00	E				20260420	1400000018
100	0000103352	3000	2026	1800000022	001	20260330	20260330	20260330	DR	01	S		CHF	65.088,54	65.088,54	RG-100097	20260330	Rechnung	20260330	ZB03	0	0,000	0,00	0,00	E				20260424	1400000020
100	0000103260	3000	2026	1800000023	001	20260406	20260402	20260406	DR	01	S		CHF	1.751,26	1.751,26	RG-100081	20260402	Rechnung	20260402	ZB00	0	0,000	0,00	0,00					20260430	1400000021
100	0000103367	3000	2026	1800000024	001	20260422	20260421	20260422	DR	01	S		CHF	24.203,16	24.203,16	RG-100148	20260421	Rechnung	20260421	ZB03	0	0,000	0,00	0,00	E				20260529	1400000023
100	0000103233	3000	2026	1800000026	001	20260429	20260428	20260429	DR	01	S		CHF	7.723,88	7.723,88	RG-100075	20260428	Rechnung	20260428	ZB04	0	0,000	0,00	0,00	E				20260625	1400000026
100	0000103260	3000	2026	1800000027	001	20260518	20260515	20260518	DR	01	S		CHF	1.634,29	1.634,29	RG-100082	20260515	Rechnung	20260515	ZB00	0	0,000	0,00	0,00					20260526	1400000022
100	0000103352	3000	2026	1800000028	001	20260519	20260518	20260519	DR	01	S		CHF	115.098,57	115.098,57	RG-100105	20260518	Rechnung	20260518	ZB03	0	0,000	0,00	0,00	E				20260611	1400000024
100	0000103233	3000	2026	1800000029	001	20260521	20260518	20260521	DR	01	S		CHF	8.555,82	8.555,82	RG-100073	20260518	Rechnung	20260518	ZB04	0	0,000	0,00	0,00	E				20260720	1400000028
100	0000103352	3000	2026	1800000030	001	20260525	20260522	20260525	DR	01	S		CHF	85.643,63	85.643,63	RG-100084	20260522	Rechnung	20260522	ZB03	0	0,000	0,00	0,00	E				20260619	1400000025
100	0000103215	3000	2026	1800000034	001	20260608	20260605	20260608	DR	01	S		CHF	2.963,79	2.963,79	RG-100021	20260605	Rechnung	20260605	ZB03	0	0,000	0,00	0,00	E				20260720	1400000027
100	0000103233	3000	2026	1800000036	001	20260619	20260619	20260619	DR	01	S		CHF	16.330,87	16.330,87	RG-100064	20260619	Rechnung	20260619	ZB04	0	0,000	0,00	0,00	E				20260814	1400000030
100	0000103054	3000	2026	1800000037	001	20260703	20260630	20260703	DR	01	S		CHF	679,21	679,21	RG-100004	20260630	Rechnung	20260630	ZB03	0	0,000	0,00	0,00	E				20260731	1400000029
100	0000103720	3000	2026	1800000039	001	20260706	20260701	20260706	DR	01	S		CHF	24.220,58	24.220,58	RG-100179	20260701	Rechnung	20260701	ZB04	0	0,000	0,00	0,00	E				20260828	1400000031
