MANDT	LIFNR	BUKRS	GJAHR	BELNR	BUZEI	BUDAT	BLDAT	CPUDT	BLART	BSCHL	SHKZG	UMSKZ	WAERS	WRBTR	DMBTR	XBLNR	ZUONR	SGTXT	ZFBDT	ZTERM	ZBD1T	ZBD1P	SKFBT	SKNTO	ZLSCH	ZLSPR	REBZG	EBELN	HKONT	AUGDT	AUGBL
100	0000201638	1000	2024	1900001010	001	20241127	20241125	20241127	KR	31	H		EUR	1.527,37	1.527,37	RE-109562	20241125	Rechnung	20241125	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000201906	1000	2024	1900001014	001	20241127	20241127	20241127	KR	31	H		EUR	2.219,45	2.219,45	RE-111157	20241127	Rechnung	20241127	ZB02	14	2,000	2.219,45	0,00	U					00000000	
100	0000200064	1000	2024	1900001015	001	20241128	20241127	20241128	KR	31	H		EUR	103.618,90	103.618,90	RE-100430	20241127	Rechnung	20241127	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200097	1000	2024	1900001016	001	20241128	20241127	20241128	KR	31	H		EUR	525,59	525,59	RE-100596	20241127	Rechnung	20241127	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200735	1000	2024	1900001022	001	20241128	20241126	20241128	KR	31	H		EUR	82.225,69	82.225,69	RE-104236	20241126	Rechnung	20241126	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201287	1000	2024	1900001024	001	20241128	20241126	20241128	KR	31	H		EUR	13.273,57	13.273,57	RE-107428	20241126	Rechnung	20241126	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201951	1000	2024	1900001028	001	20241128	20241127	20241128	KR	31	H		EUR	2.155,91	2.155,91	RE-111480	20241127	Rechnung	20241127	ZB01	10	3,000	2.155,91	0,00	U					00000000	
100	0000200517	1000	2024	1900001032	001	20241129	20241127	20241129	KR	31	H		EUR	2.638,97	2.638,97	RE-103003	20241127	Rechnung	20241127	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000200544	1000	2024	1900001033	001	20241129	20241126	20241129	KR	31	H		EUR	8.073,19	8.073,19	RE-103162	20241126	Rechnung	20241126	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000200860	1000	2024	1900001035	001	20241129	20241127	20241129	KR	31	H		EUR	1.054,53	1.054,53	RE-105052	20241127	Rechnung	20241127	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201315	1000	2024	1900001036	001	20241129	20241128	20241129	KR	31	H		EUR	22.727,99	22.727,99	RE-107602	20241128	Rechnung	20241128	ZB01	10	3,000	22.727,99	0,00	U					00000000	
100	0000200156	1000	2024	1900001041	001	20241202	20241129	20241202	KR	31	H		EUR	12.734,26	12.734,26	RE-100958	20241129	Rechnung	20241129	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200161	1000	2024	1900001042	001	20241202	20241202	20241202	KR	31	H		EUR	1.015,52	1.015,52	RE-100986	20241202	Rechnung	20241202	ZB02	14	2,000	1.015,52	0,00	U					00000000	
100	0000200759	1000	2024	1900001046	001	20241202	20241202	20241202	KR	31	H		EUR	103.746,93	103.746,93	RE-104389	20241202	Rechnung	20241202	ZB02	14	2,000	103.746,93	0,00	U					00000000	
100	0000201240	1000	2024	1900001049	001	20241202	20241128	20241202	KR	31	H		EUR	1.889,64	1.889,64	RE-107115	20241128	Rechnung	20241128	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201345	1000	2024	1900001050	001	20241202	20241202	20241202	KR	31	H		EUR	43.380,78	43.380,78	RE-107851	20241202	Rechnung	20241202	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000201725	1000	2024	1900001055	001	20241202	20241202	20241202	KR	31	H		EUR	42.246,48	42.246,48	RE-110096	20241202	Rechnung	20241202	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200092	1000	2024	1900001061	001	20241203	20241202	20241203	KR	31	H		EUR	109.514,44	109.514,44	RE-100555	20241202	Rechnung	20241202	ZB02	14	2,000	109.514,44	0,00	U					00000000	
100	0000200158	1000	2024	1900001062	001	20241203	20241203	20241203	KR	31	H		EUR	7.290,00	7.290,00	RE-100971	20241203	Rechnung	20241203	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200364	1000	2024	1900001065	001	20241203	20241202	20241203	KR	31	H		EUR	8.715,20	8.715,20	RE-102110	20241202	Rechnung	20241202	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200472	1000	2024	1900001066	001	20241203	20241202	20241203	KR	31	H		EUR	24.304,77	24.304,77	RE-102770	20241202	Rechnung	20241202	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200005	1000	2024	1900001068	001	20241204	20241202	20241204	KR	31	H		EUR	114.138,13	114.138,13	RE-100060	20241202	Rechnung	20241202	ZB02	14	2,000	114.138,13	0,00	U					00000000	
100	0000200413	1000	2024	1900001071	001	20241204	20241202	20241204	KR	31	H		EUR	2.358,63	2.358,63	RE-102376	20241202	Rechnung	20241202	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201223	1000	2024	1900001073	001	20241204	20241202	20241204	KR	31	H		EUR	1.765,97	1.765,97	RE-107005	20241202	Rechnung	20241202	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201680	1000	2024	1900001076	001	20241204	20241202	20241204	KR	31	H		EUR	1.023,39	1.023,39	RE-109829	20241202	Rechnung	20241202	ZB01	10	3,000	1.023,39	0,00	U					00000000	
100	0000200092	1000	2024	1900001079	001	20241205	20241202	20241205	KR	31	H		EUR	67.627,10	67.627,10	RE-100549	20241202	Rechnung	20241202	ZB02	14	2,000	67.627,10	0,00	U					00000000	
100	0000200237	1000	2024	1900001080	001	20241205	20241205	20241205	KR	31	H		EUR	87.555,99	87.555,99	RE-101389	20241205	Rechnung	20241205	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000200617	1000	2024	1900001083	001	20241205	20241202	20241205	KR	31	H		EUR	2.526,17	2.526,17	RE-103545	20241202	Rechnung	20241202	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201508	1000	2024	1900001091	001	20241205	20241202	20241205	KR	31	H		EUR	1.158,61	1.158,61	RE-108767	20241202	Rechnung	20241202	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200569	1000	2024	1900001108	001	20241209	20241209	20241209	KR	31	H		EUR	94.580,02	94.580,02	RE-103301	20241209	Rechnung	20241209	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000200958	1000	2024	1900001111	001	20241209	20241205	20241209	KR	31	H		EUR	86.749,58	86.749,58	RE-105508	20241205	Rechnung	20241205	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201232	1000	2024	1900001115	001	20241209	20241209	20241209	KR	31	H		EUR	1.613,29	1.613,29	RE-107074	20241209	Rechnung	20241209	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201317	1000	2024	1900001120	001	20241209	20241209	20241209	KR	31	H		EUR	19.284,50	19.284,50	RE-107620	20241209	Rechnung	20241209	ZB02	14	2,000	19.284,50	0,00	U					00000000	
100	0000201509	1000	2024	1900001123	001	20241209	20241204	20241209	KR	31	H		EUR	7.909,15	7.909,15	RE-108784	20241204	Rechnung	20241204	ZB02	14	2,000	7.909,15	0,00	U					00000000	
100	0000201900	1000	2024	1900001129	001	20241209	20241205	20241209	KR	31	H		EUR	67.913,36	67.913,36	RE-111113	20241205	Rechnung	20241205	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000201922	1000	2024	1900001130	001	20241209	20241209	20241209	KR	31	H		EUR	102.182,67	102.182,67	RE-111237	20241209	Rechnung	20241209	ZB02	14	2,000	102.182,67	0,00	U					00000000	
100	0000201979	1000	2024	1900001139	001	20241210	20241209	20241210	KR	31	H		EUR	1.665,95	1.665,95	RE-111652	20241209	Rechnung	20241209	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200323	1000	2024	1900001141	001	20241211	20241210	20241211	KR	31	H		EUR	966,93	966,93	RE-101928	20241210	Rechnung	20241210	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200507	1000	2024	1900001145	001	20241211	20241209	20241211	KR	31	H		EUR	991,37	991,37	RE-102949	20241209	Rechnung	20241209	ZB00	0	0,000	0,00	0,00	U					00000000	
100	0000200675	1000	2024	1900001146	001	20241211	20241209	20241211	KR	31	H		EUR	323,78	323,78	RE-103936	20241209	Rechnung	20241209	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201393	1000	2024	1900001152	001	20241211	20241209	20241211	KR	31	H		EUR	22.589,64	22.589,64	RE-108099	20241209	Rechnung	20241209	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000201473	1000	2024	1900001165	001	20241212	20241209	20241212	KR	31	H		EUR	91.594,30	91.594,30	RE-108508	20241209	Rechnung	20241209	ZB01	10	3,000	91.594,30	0,00	U					00000000	
100	0000201572	1000	2024	1900001168	001	20241212	20241209	20241212	KR	31	H		EUR	16.636,23	16.636,23	RE-109166	20241209	Rechnung	20241209	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000201657	1000	2024	1900001169	001	20241212	20241210	20241212	KR	31	H		EUR	8.937,50	8.937,50	RE-109652	20241210	Rechnung	20241210	ZB00	0	0,000	0,00	0,00	U					00000000	
100	0000201736	1000	2024	1900001170	001	20241212	20241209	20241212	KR	31	H		EUR	16.291,20	16.291,20	RE-110164	20241209	Rechnung	20241209	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000200576	1000	2024	1900001179	001	20241213	20241212	20241213	KR	31	H		EUR	1.605,93	1.605,93	RE-103326	20241212	Rechnung	20241212	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200594	1000	2024	1900001180	001	20241213	20241210	20241213	KR	31	H		EUR	20.921,29	20.921,29	RE-103460	20241210	Rechnung	20241210	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000200713	1000	2024	1900001181	001	20241213	20241210	20241213	KR	31	H		EUR	1.940,33	1.940,33	RE-104108	20241210	Rechnung	20241210	ZB01	10	3,000	1.940,33	0,00	U					00000000	
100	0000200811	1000	2024	1900001182	001	20241213	20241212	20241213	KR	31	H		EUR	1.058,18	1.058,18	RE-104715	20241212	Rechnung	20241212	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000201159	1000	2024	1900001184	001	20241213	20241213	20241213	KR	31	H		EUR	6.167,62	6.167,62	RE-106652	20241213	Rechnung	20241213	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201445	1000	2024	1900001186	001	20241213	20241211	20241213	KR	31	H		EUR	7.549,72	7.549,72	RE-108383	20241211	Rechnung	20241211	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200594	1000	2024	1900001198	001	20241216	20241213	20241216	KR	31	H		EUR	23.745,85	23.745,85	RE-103459	20241213	Rechnung	20241213	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000200879	1000	2024	1900001203	001	20241216	20241213	20241216	KR	31	H		EUR	2.353,07	2.353,07	RE-105102	20241213	Rechnung	20241213	ZB02	14	2,000	2.353,07	0,00	U					00000000	
100	0000201009	1000	2024	1900001205	001	20241216	20241211	20241216	KR	31	H		EUR	2.670,49	2.670,49	RE-105807	20241211	Rechnung	20241211	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000201143	1000	2024	1900001206	001	20241216	20241211	20241216	KR	31	H		EUR	22.491,43	22.491,43	RE-106558	20241211	Rechnung	20241211	ZB02	14	2,000	22.491,43	0,00	U					00000000	
100	0000201269	1000	2024	1900001208	001	20241216	20241213	20241216	KR	31	H		EUR	5.406,55	5.406,55	RE-107315	20241213	Rechnung	20241213	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201287	1000	2024	1900001209	001	20241216	20241212	20241216	KR	31	H		EUR	4.487,22	4.487,22	RE-107425	20241212	Rechnung	20241212	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201327	1000	2024	1900001211	001	20241216	20241212	20241216	KR	31	H		EUR	109.148,10	109.148,10	RE-107700	20241212	Rechnung	20241212	ZB02	14	2,000	109.148,10	0,00	U					00000000	
100	0000201456	1000	2024	1900001213	001	20241216	20241213	20241216	KR	31	H		EUR	2.165,43	2.165,43	RE-108434	20241213	Rechnung	20241213	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201538	1000	2024	1900001214	001	20241216	20241216	20241216	KR	31	H		EUR	63.133,03	63.133,03	RE-108948	20241216	Rechnung	20241216	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201774	1000	2024	1900001218	001	20241216	20241212	20241216	KR	31	H		EUR	21.207,22	21.207,22	RE-110453	20241212	Rechnung	20241212	ZB02	14	2,000	21.207,22	0,00	U					00000000	
100	0000201892	1000	2024	1900001220	001	20241216	20241213	20241216	KR	31	H		EUR	5.595,70	5.595,70	RE-111076	20241213	Rechnung	20241213	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201863	1000	2024	1900001233	001	20241217	20241216	20241217	KR	31	H		EUR	1.812,80	1.812,80	RE-110952	20241216	Rechnung	20241216	ZB00	0	0,000	0,00	0,00	U					00000000	
100	0000201360	1000	2024	1900001246	001	20241218	20241217	20241218	KR	31	H		EUR	96.832,51	96.832,51	RE-107942	20241217	Rechnung	20241217	ZB01	10	3,000	96.832,51	0,00	U					00000000	
100	0000201538	1000	2024	1900001247	001	20241218	20241216	20241218	KR	31	H		EUR	19.166,36	19.166,36	RE-108943	20241216	Rechnung	20241216	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201566	1000	2024	1900001249	001	20241218	20241217	20241218	KR	31	H		EUR	102.401,81	102.401,81	RE-109118	20241217	Rechnung	20241217	ZB02	14	2,000	102.401,81	0,00	S					00000000	
100	0000201575	1000	2024	1900001250	001	20241218	20241217	20241218	KR	31	H		EUR	9.823,43	9.823,43	RE-109187	20241217	Rechnung	20241217	ZB01	10	3,000	9.823,43	0,00	U					00000000	
100	0000201666	1000	2024	1900001252	001	20241218	20241216	20241218	KR	31	H		EUR	7.660,84	7.660,84	RE-109702	20241216	Rechnung	20241216	ZB02	14	2,000	7.660,84	0,00	U					00000000	
100	0000201824	1000	2024	1900001253	001	20241218	20241218	20241218	KR	31	H		EUR	1.228,69	1.228,69	RE-110735	20241218	Rechnung	20241218	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201843	1000	2024	1900001254	001	20241218	20241216	20241218	KR	31	H		EUR	1.647,56	1.647,56	RE-110856	20241216	Rechnung	20241216	ZB01	10	3,000	1.647,56	0,00	U					00000000	
100	0000200220	1000	2024	1900001258	001	20241219	20241217	20241219	KR	31	H		EUR	16.027,07	16.027,07	RE-101282	20241217	Rechnung	20241217	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000200268	1000	2024	1900001259	001	20241219	20241219	20241219	KR	31	H		EUR	444,88	444,88	RE-101560	20241219	Rechnung	20241219	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200382	1000	2024	1900001260	001	20241219	20241217	20241219	KR	31	H		EUR	111.439,17	111.439,17	RE-102207	20241217	Rechnung	20241217	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000200964	1000	2024	1900001265	001	20241219	20241216	20241219	KR	31	H		EUR	2.990,05	2.990,05	RE-105552	20241216	Rechnung	20241216	ZB00	0	0,000	0,00	0,00	U					00000000	
100	0000201803	1000	2024	1900001272	001	20241219	20241218	20241219	KR	31	H		EUR	5.680,45	5.680,45	RE-110609	20241218	Rechnung	20241218	ZB01	10	3,000	5.680,45	0,00	U					00000000	
100	0000200749	1000	2024	1900001278	001	20241220	20241217	20241220	KR	31	H		EUR	34.970,15	34.970,15	RE-104319	20241217	Rechnung	20241217	ZB01	10	3,000	34.970,15	0,00	U					00000000	
100	0000200879	1000	2024	1900001280	001	20241220	20241218	20241220	KR	31	H		EUR	17.198,49	17.198,49	RE-105106	20241218	Rechnung	20241218	ZB02	14	2,000	17.198,49	0,00	U					00000000	
100	0000201966	1000	2024	1900001285	001	20241220	20241217	20241220	KR	31	H		EUR	2.213,66	2.213,66	RE-111578	20241217	Rechnung	20241217	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201993	1000	2024	1900001286	001	20241220	20241219	20241220	KR	31	H		EUR	18.270,11	18.270,11	RE-111723	20241219	Rechnung	20241219	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200003	1000	2024	1900001287	001	20241223	20241223	20241223	KR	31	H		EUR	2.693,37	2.693,37	RE-100040	20241223	Rechnung	20241223	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000200369	1000	2024	1900001293	001	20241223	20241219	20241223	KR	31	H		EUR	22.869,71	22.869,71	RE-102142	20241219	Rechnung	20241219	ZB01	10	3,000	22.869,71	0,00	U					00000000	
100	0000200732	1000	2024	1900001296	001	20241223	20241219	20241223	KR	31	H		EUR	28.265,32	28.265,32	RE-104193	20241219	Rechnung	20241219	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200787	1000	2024	1900001299	001	20241223	20241219	20241223	KR	31	H		EUR	9.487,20	9.487,20	RE-104574	20241219	Rechnung	20241219	ZB02	14	2,000	9.487,20	0,00	U					00000000	
100	0000201005	1000	2024	1900001300	001	20241223	20241220	20241223	KR	31	H		EUR	13.859,39	13.859,39	RE-105774	20241220	Rechnung	20241220	ZB01	10	3,000	13.859,39	0,00	U					00000000	
100	0000201935	1000	2024	1900001319	001	20241223	20241218	20241223	KR	31	H		EUR	100.777,01	100.777,01	RE-111362	20241218	Rechnung	20241218	ZB01	10	3,000	100.777,01	0,00	U					00000000	
100	0000201998	1000	2024	1900001321	001	20241223	20241219	20241223	KR	31	H		EUR	4.163,23	4.163,23	RE-111775	20241219	Rechnung	20241219	ZB02	14	2,000	4.163,23	0,00	U					00000000	
100	0000200230	1000	2024	1900001323	001	20241224	20241223	20241224	KR	31	H		EUR	2.910,10	2.910,10	RE-101337	20241223	Rechnung	20241223	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201538	1000	2024	1900001326	001	20241224	20241224	20241224	KR	31	H		EUR	101.235,25	101.235,25	RE-108931	20241224	Rechnung	20241224	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200465	1000	2024	1900001331	001	20241225	20241225	20241225	KR	31	H		EUR	8.484,30	8.484,30	RE-102731	20241225	Rechnung	20241225	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200421	1000	2024	1900001345	001	20241226	20241223	20241226	KR	31	H		EUR	13.656,22	13.656,22	RE-102446	20241223	Rechnung	20241223	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201170	1000	2024	1900001347	001	20241226	20241225	20241226	KR	31	H		EUR	981,22	981,22	RE-106690	20241225	Rechnung	20241225	ZB02	14	2,000	981,22	0,00	U					00000000	
100	0000201923	1000	2024	1900001353	001	20241226	20241223	20241226	KR	31	H		EUR	117.823,30	117.823,30	RE-111264	20241223	Rechnung	20241223	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201996	1000	2024	1900001354	001	20241226	20241224	20241226	KR	31	H		EUR	97.065,94	97.065,94	RE-111760	20241224	Rechnung	20241224	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200544	1000	2024	1900001357	001	20241227	20241227	20241227	KR	31	H		EUR	4.254,30	4.254,30	RE-103161	20241227	Rechnung	20241227	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000201278	1000	2024	1900001361	001	20241227	20241227	20241227	KR	31	H		EUR	20.717,49	20.717,49	RE-107382	20241227	Rechnung	20241227	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200665	1000	2024	1900001372	001	20241230	20241230	20241230	KR	31	H		EUR	1.676,51	1.676,51	RE-103851	20241230	Rechnung	20241230	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200751	1000	2024	1900001374	001	20241230	20241230	20241230	KR	31	H		EUR	115.230,11	115.230,11	RE-104344	20241230	Rechnung	20241230	ZB00	0	0,000	0,00	0,00	U					00000000	
100	0000200962	1000	2024	1900001375	001	20241230	20241226	20241230	KR	31	H		EUR	9.712,85	9.712,85	RE-105545	20241226	Rechnung	20241226	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200173	1000	2024	1900001387	001	20241231	20241230	20241231	KR	31	H		EUR	14.351,51	14.351,51	RE-101052	20241230	Rechnung	20241230	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200768	1000	2024	1900001390	001	20241231	20241230	20241231	KR	31	H		EUR	34.015,42	34.015,42	RE-104441	20241230	Rechnung	20241230	ZB02	14	2,000	34.015,42	0,00	U					00000000	
100	0000201269	1000	2024	1900001393	001	20241231	20241231	20241231	KR	31	H		EUR	13.953,92	13.953,92	RE-107319	20241231	Rechnung	20241231	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201627	1000	2024	1900001395	001	20241231	20241231	20241231	KR	31	H		EUR	23.152,53	23.152,53	RE-109491	20241231	Rechnung	20241231	ZB02	14	2,000	23.152,53	0,00	U					00000000	
100	0000201812	1000	2024	1900001397	001	20241231	20241230	20241231	KR	31	H		EUR	2.311,24	2.311,24	RE-110687	20241230	Rechnung	20241230	ZB02	14	2,000	2.311,24	0,00	U					00000000	
100	0000200297	1000	2025	1700000001	001	20250109	20250109	20250109	KG	21	S		EUR	917,93	917,93	GS-RE-101762	1900001070	Gutschrift	20250109	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201508	1000	2025	1700000002	001	20250113	20250113	20250113	KG	21	S		EUR	208,55	208,55	GS-RE-108767	1900001091	Gutschrift	20250113	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201842	1000	2025	1700000003	001	20250122	20250122	20250122	KG	21	S		EUR	165,18	165,18	GS-RE-110852	1900001137	Gutschrift	20250122	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200664	1000	2025	1700000004	001	20250129	20250129	20250129	KG	21	S		EUR	3.691,85	3.691,85	GS-RE-103841	1900001199	Gutschrift	20250129	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200238	1000	2025	1700000005	001	20250116	20250116	20250116	KG	21	S		EUR	390,89	390,89	GS-RE-101407	1900001227	Gutschrift	20250116	ZB02	0	0,000	0,00	0,00	U					00000000	
100	0000200465	1000	2025	1700000006	001	20250203	20250203	20250203	KG	21	S		EUR	424,22	424,22	GS-RE-102731	1900001331	Gutschrift	20250203	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200962	1000	2025	1700000008	001	20250107	20250107	20250107	KG	21	S		EUR	777,03	777,03	GS-RE-105545	1900001375	Gutschrift	20250107	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201630	1000	2025	1700000009	001	20250203	20250203	20250203	KG	21	S		EUR	1.842,11	1.842,11	GS-RE-109523	1900000047	Gutschrift	20250203	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000201803	1000	2025	1700000010	001	20250203	20250203	20250203	KG	21	S		EUR	286,18	286,18	GS-RE-110612	1900000078	Gutschrift	20250203	ZB01	0	0,000	0,00	0,00	U					00000000	
100	0000200083	1000	2025	1700000011	001	20250203	20250203	20250203	KG	21	S		EUR	835,94	835,94	GS-RE-100503	1900000111	Gutschrift	20250203	ZB04	0	0,000	0,00	0,00	S					00000000	
100	0000201333	1000	2025	1700000012	001	20250203	20250203	20250203	KG	21	S		EUR	20.388,51	20.388,51	GS-RE-107768	1900000128	Gutschrift	20250203	ZB01	0	0,000	0,00	0,00	U					00000000	
100	0000200744	1000	2025	1700000013	001	20250128	20250128	20250128	KG	21	S		EUR	39,62	39,62	GS-RE-104269	1900000151	Gutschrift	20250128	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200560	1000	2025	1700000014	001	20250122	20250122	20250122	KG	21	S		EUR	521,30	521,30	GS-RE-103234	1900000172	Gutschrift	20250122	ZB02	0	0,000	0,00	0,00	U					00000000	
100	0000200857	1000	2025	1700000015	001	20250228	20250228	20250228	KG	21	S		EUR	522,00	522,00	GS-RE-105025	1900000194	Gutschrift	20250228	ZB00	0	0,000	0,00	0,00	U					00000000	
100	0000201638	1000	2025	1700000016	001	20250120	20250120	20250120	KG	21	S		EUR	169,05	169,05	GS-RE-109565	1900000222	Gutschrift	20250120	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000201285	1000	2025	1700000017	001	20250127	20250127	20250127	KG	21	S		EUR	2.012,26	2.012,26	GS-RE-107418	1900000296	Gutschrift	20250127	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201240	1000	2025	1700000018	001	20250307	20250307	20250307	KG	21	S		EUR	81,72	81,72	GS-RE-107116	1900000381	Gutschrift	20250307	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201299	1000	2025	1700000019	001	20250304	20250304	20250304	KG	21	S		EUR	258,38	258,38	GS-RE-107529	1900000382	Gutschrift	20250304	ZB01	0	0,000	0,00	0,00	U					00000000	
100	0000200140	1000	2025	1700000020	001	20250227	20250227	20250227	KG	21	S		EUR	255,52	255,52	GS-RE-100840	1900000393	Gutschrift	20250227	ZB01	0	0,000	0,00	0,00	U					00000000	
100	0000201114	1000	2025	1700000021	001	20250217	20250217	20250217	KG	21	S		EUR	275,34	275,34	GS-RE-106431	1900000427	Gutschrift	20250217	ZB02	0	0,000	0,00	0,00	U					00000000	
100	0000200859	1000	2025	1700000022	001	20250217	20250217	20250217	KG	21	S		EUR	419,84	419,84	GS-RE-105039	1900000462	Gutschrift	20250217	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000200446	1000	2025	1700000023	001	20250305	20250305	20250305	KG	21	S		EUR	3.651,78	3.651,78	GS-RE-102624	1900000548	Gutschrift	20250305	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201206	1000	2025	1700000024	001	20250318	20250318	20250318	KG	21	S		EUR	468,87	468,87	GS-RE-106899	1900000563	Gutschrift	20250318	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201085	1000	2025	1700000025	001	20250224	20250224	20250224	KG	21	S		EUR	149,40	149,40	GS-RE-106298	1900000585	Gutschrift	20250224	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000200572	1000	2025	1700000026	001	20250401	20250401	20250401	KG	21	S		EUR	11,06	11,06	GS-RE-103314	1900000593	Gutschrift	20250401	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200483	1000	2025	1700000027	001	20250324	20250324	20250324	KG	21	S		EUR	150,10	150,10	GS-RE-102810	1900000638	Gutschrift	20250324	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000200499	1000	2025	1700000028	001	20250404	20250404	20250404	KG	21	S		EUR	415,89	415,89	GS-RE-102918	1900000639	Gutschrift	20250404	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201859	1000	2025	1700000029	001	20250407	20250407	20250407	KG	21	S		EUR	5.980,85	5.980,85	GS-RE-110944	1900000650	Gutschrift	20250407	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201946	1000	2025	1700000030	001	20250311	20250311	20250311	KG	21	S		EUR	247,76	247,76	GS-RE-111438	1900000676	Gutschrift	20250311	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000200647	1000	2025	1700000031	001	20250314	20250314	20250314	KG	21	S		EUR	521,59	521,59	GS-RE-103736	1900000684	Gutschrift	20250314	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200619	1000	2025	1700000032	001	20250407	20250407	20250407	KG	21	S		EUR	1.658,40	1.658,40	GS-RE-103556	1900000754	Gutschrift	20250407	ZB02	0	0,000	0,00	0,00	U					00000000	
100	0000201573	1000	2025	1700000033	001	20250318	20250318	20250318	KG	21	S		EUR	9.137,68	9.137,68	GS-RE-109171	1900000858	Gutschrift	20250318	ZB03	0	0,000	0,00	0,00	U					00000000	
