MANDT	LIFNR	BUKRS	GJAHR	BELNR	BUZEI	BUDAT	BLDAT	CPUDT	BLART	BSCHL	SHKZG	UMSKZ	WAERS	WRBTR	DMBTR	XBLNR	ZUONR	SGTXT	ZFBDT	ZTERM	ZBD1T	ZBD1P	SKFBT	SKNTO	ZLSCH	ZLSPR	REBZG	EBELN	HKONT	AUGDT	AUGBL
100	0000200439	1000	2024	1900001228	001	20241217	20241217	20241217	KR	31	H		EUR	117.561,26	117.561,26	RE-102535	20241217	Rechnung	20241217	ZB02	14	2,000	117.561,26	2.351,23	U					20241230	1500000749
100	0000200543	1000	2024	1900001229	001	20241217	20241216	20241217	KR	31	H		EUR	16.620,24	16.620,24	RE-103148	20241216	Rechnung	20241216	ZB04	0	0,000	0,00	0,00	U					20250225	1500000464
100	0000201149	1000	2024	1900001230	001	20241217	20241216	20241217	KR	31	H		EUR	1.397,28	1.397,28	RE-106596	20241216	Rechnung	20241216	ZB03	0	0,000	0,00	0,00	U					20250115	1500000126
100	0000201534	1000	2024	1900001231	001	20241217	20241216	20241217	KR	31	H		EUR	22.622,25	22.622,25	RE-108910	20241216	Rechnung	20241216	ZB02	14	2,000	22.622,25	0,00	S					20250217	1500000400
100	0000201612	1000	2024	1900001232	001	20241217	20241217	20241217	KR	31	H		EUR	916,54	916,54	RE-109396	20241217	Rechnung	20241217	ZB03	0	0,000	0,00	0,00	U					20250116	1500000139
100	0000200001	1000	2024	1900001234	001	20241218	20241216	20241218	KR	31	H		EUR	14.395,88	14.395,88	RE-100009	20241216	Rechnung	20241216	ZB03	0	0,000	0,00	0,00	U					20250113	1500000084
100	0000200097	1000	2024	1900001235	001	20241218	20241216	20241218	KR	31	H		EUR	2.357,00	2.357,00	RE-100598	20241216	Rechnung	20241216	ZB03	0	0,000	0,00	0,00	U					20250115	1500000119
100	0000200169	1000	2024	1900001237	001	20241218	20241217	20241218	KR	31	H		EUR	21.749,13	21.749,13	RE-101032	20241217	Rechnung	20241217	ZB03	0	0,000	0,00	0,00	U					20250116	1500000133
100	0000200204	1000	2024	1900001239	001	20241218	20241216	20241218	KR	31	H		EUR	4.212,87	4.212,87	RE-101217	20241216	Rechnung	20241216	ZB03	0	0,000	0,00	0,00	U					20250113	1500000087
100	0000200222	1000	2024	1900001240	001	20241218	20241216	20241218	KR	31	H		EUR	404,18	404,18	RE-101289	20241216	Rechnung	20241216	ZB02	14	2,000	404,18	0,00	U					20250113	1500000088
100	0000200411	1000	2024	1900001241	001	20241218	20241217	20241218	KR	31	H		EUR	17.662,64	17.662,64	RE-102357	20241217	Rechnung	20241217	ZB02	14	2,000	17.662,64	353,25	U					20241230	1500000748
100	0000200569	1000	2024	1900001242	001	20241218	20241216	20241218	KR	31	H		EUR	72.854,87	72.854,87	RE-103291	20241216	Rechnung	20241216	ZB04	0	0,000	0,00	0,00	U					20250221	1500000429
100	0000200589	1000	2024	1900001243	001	20241218	20241217	20241218	KR	31	H		EUR	35.787,92	35.787,92	RE-103402	20241217	Rechnung	20241217	ZB01	10	3,000	35.787,92	1.073,64	S					20241227	1500000734
100	0000200849	1000	2024	1900001244	001	20241218	20241216	20241218	KR	31	H		EUR	22.502,07	22.502,07	RE-104958	20241216	Rechnung	20241216	ZB04	0	0,000	0,00	0,00	U					20250224	1500000447
100	0000200984	1000	2024	1900001245	001	20241218	20241218	20241218	KR	31	H		EUR	21.051,04	21.051,04	RE-105651	20241218	Rechnung	20241218	ZB03	0	0,000	0,00	0,00	U					20250115	1500000125
100	0000201541	1000	2024	1900001248	001	20241218	20241216	20241218	KR	31	H		EUR	6.014,73	6.014,73	RE-108964	20241216	Rechnung	20241216	ZB03	0	0,000	0,00	0,00	U					20250115	1500000127
100	0000201655	1000	2024	1900001251	001	20241218	20241217	20241218	KR	31	H		EUR	6.172,10	6.172,10	RE-109627	20241217	Rechnung	20241217	ZB03	0	0,000	0,00	0,00	U					20250130	1500000248
100	0000201892	1000	2024	1900001255	001	20241218	20241217	20241218	KR	31	H		EUR	79.363,74	79.363,74	RE-111084	20241217	Rechnung	20241217	ZB03	0	0,000	0,00	0,00	U					20250113	1500000108
100	0000200017	1000	2024	1900001256	001	20241219	20241216	20241219	KR	31	H		EUR	785,95	785,95	RE-100183	20241216	Rechnung	20241216	ZB03	0	0,000	0,00	0,00	U					20250121	1500000169
100	0000200652	1000	2024	1900001261	001	20241219	20241218	20241219	KR	31	H		EUR	1.544,47	1.544,47	RE-103778	20241218	Rechnung	20241218	ZB04	0	0,000	0,00	0,00	U					20250214	1500000371
100	0000200677	1000	2024	1900001262	001	20241219	20241217	20241219	KR	31	H		EUR	2.446,59	2.446,59	RE-103952	20241217	Rechnung	20241217	ZB03	0	0,000	0,00	0,00	U					20250218	1500000410
100	0000200815	1000	2024	1900001263	001	20241219	20241218	20241219	KR	31	H		EUR	71.033,82	71.033,82	RE-104747	20241218	Rechnung	20241218	ZB00	0	0,000	0,00	0,00	U					20241219	1500000666
100	0000200858	1000	2024	1900001264	001	20241219	20241217	20241219	KR	31	H		EUR	17.088,83	17.088,83	RE-105033	20241217	Rechnung	20241217	ZB03	0	0,000	0,00	0,00	U					20250114	1500000111
100	0000201156	1000	2024	1900001266	001	20241219	20241216	20241219	KR	31	H		EUR	2.924,82	2.924,82	RE-106621	20241216	Rechnung	20241216	ZB01	10	3,000	2.924,82	87,74	S					20241226	1500000725
100	0000201407	1000	2024	1900001267	001	20241219	20241216	20241219	KR	31	H		EUR	363,75	363,75	RE-108165	20241216	Rechnung	20241216	ZB03	0	0,000	0,00	0,00	U					20250120	1500000161
100	0000201509	1000	2024	1900001268	001	20241219	20241216	20241219	KR	31	H		EUR	88.418,29	88.418,29	RE-108770	20241216	Rechnung	20241216	ZB02	14	2,000	88.418,29	1.768,37	U					20241227	1500000737
100	0000201531	1000	2024	1900001269	001	20241219	20241218	20241219	KR	31	H		EUR	2.250,16	2.250,16	RE-108890	20241218	Rechnung	20241218	ZB01	10	3,000	2.250,16	0,00	U					20250124	1500000194
100	0000201642	1000	2024	1900001270	001	20241219	20241216	20241219	KR	31	H		EUR	2.677,02	2.677,02	RE-109584	20241216	Rechnung	20241216	ZB03	0	0,000	0,00	0,00	U					20250117	1500000149
100	0000201736	1000	2024	1900001271	001	20241219	20241219	20241219	KR	31	H		EUR	2.398,75	2.398,75	RE-110167	20241219	Rechnung	20241219	ZB04	0	0,000	0,00	0,00	U					20250212	1500000357
100	0000201867	1000	2024	1900001273	001	20241219	20241218	20241219	KR	31	H		EUR	12.233,07	12.233,07	RE-110973	20241218	Rechnung	20241218	ZB03	0	0,000	0,00	0,00	U					20250113	1500000107
100	0000200237	1000	2024	1900001274	001	20241220	20241218	20241220	KR	31	H		EUR	33.221,91	33.221,91	RE-101404	20241218	Rechnung	20241218	ZB04	0	0,000	0,00	0,00	U					20250217	1500000381
100	0000200546	1000	2024	1900001275	001	20241220	20241220	20241220	KR	31	H		EUR	1.506,76	1.506,76	RE-103176	20241220	Rechnung	20241220	ZB03	0	0,000	0,00	0,00	U					20250117	1500000143
100	0000200579	1000	2024	1900001276	001	20241220	20241217	20241220	KR	31	H		EUR	10.644,93	10.644,93	RE-103352	20241217	Rechnung	20241217	ZB04	0	0,000	0,00	0,00	U					20250212	1500000348
100	0000200614	1000	2024	1900001277	001	20241220	20241219	20241220	KR	31	H		EUR	1.904,68	1.904,68	RE-103542	20241219	Rechnung	20241219	ZB01	10	3,000	1.904,68	0,00	S					20241230	1500000751
100	0000200815	1000	2024	1900001279	001	20241220	20241217	20241220	KR	31	H		EUR	102.240,69	102.240,69	RE-104742	20241217	Rechnung	20241217	ZB00	0	0,000	0,00	0,00	U					20241218	1500000657
100	0000201156	1000	2024	1900001281	001	20241220	20241219	20241220	KR	31	H		EUR	331,20	331,20	RE-106625	20241219	Rechnung	20241219	ZB01	10	3,000	331,20	9,94	S					20241226	1500000726
100	0000201331	1000	2024	1900001282	001	20241220	20241220	20241220	KR	31	H		EUR	14.487,32	14.487,32	RE-107748	20241220	Rechnung	20241220	ZB02	14	2,000	14.487,32	289,75	U					20250103	1500000025
100	0000201509	1000	2024	1900001283	001	20241220	20241220	20241220	KR	31	H		EUR	58.651,88	58.651,88	RE-108772	20241220	Rechnung	20241220	ZB02	14	2,000	58.651,88	1.173,04	U					20250101	1500000004
100	0000201814	1000	2024	1900001284	001	20241220	20241217	20241220	KR	31	H		EUR	2.958,81	2.958,81	RE-110698	20241217	Rechnung	20241217	ZB04	0	0,000	0,00	0,00	U					20250226	1500000487
100	0000200053	1000	2024	1900001288	001	20241223	20241223	20241223	KR	31	H		EUR	5.800,89	5.800,89	RE-100333	20241223	Rechnung	20241223	ZB03	0	0,000	0,00	0,00	U					20250115	1500000118
100	0000200082	1000	2024	1900001289	001	20241223	20241220	20241223	KR	31	H		EUR	1.575,01	1.575,01	RE-100490	20241220	Rechnung	20241220	ZB02	14	2,000	1.575,01	0,00	U					20250122	1500000177
100	0000200091	1000	2024	1900001290	001	20241223	20241220	20241223	KR	31	H		EUR	96.651,22	96.651,22	RE-100538	20241220	Rechnung	20241220	ZB03	0	0,000	0,00	0,00	U					20250124	1500000191
100	0000200319	1000	2024	1900001292	001	20241223	20241223	20241223	KR	31	H		EUR	18.234,16	18.234,16	RE-101882	20241223	Rechnung	20241223	ZB03	0	0,000	0,00	0,00	U					20250210	1500000314
100	0000200589	1000	2024	1900001294	001	20241223	20241220	20241223	KR	31	H		EUR	69.888,37	69.888,37	RE-103413	20241220	Rechnung	20241220	ZB01	10	3,000	69.888,37	2.096,65	S					20241230	1500000750
100	0000200658	1000	2024	1900001295	001	20241223	20241219	20241223	KR	31	H		EUR	7.682,93	7.682,93	RE-103804	20241219	Rechnung	20241219	ZB04	0	0,000	0,00	0,00	U					20250217	1500000387
100	0000200759	1000	2024	1900001297	001	20241223	20241223	20241223	KR	31	H		EUR	35.596,46	35.596,46	RE-104395	20241223	Rechnung	20241223	ZB02	14	2,000	35.596,46	711,93	U					20250103	1500000020
100	0000200774	1000	2024	1900001298	001	20241223	20241218	20241223	KR	31	H		EUR	2.856,72	2.856,72	RE-104502	20241218	Rechnung	20241218	ZB04	0	0,000	0,00	0,00	U					20250217	1500000389
100	0000201032	1000	2024	1900001301	001	20241223	20241223	20241223	KR	31	H		EUR	16.959,62	16.959,62	RE-105947	20241223	Rechnung	20241223	ZB01	10	3,000	16.959,62	508,79	U					20241230	1500000755
100	0000201033	1000	2024	1900001302	001	20241223	20241219	20241223	KR	31	H		EUR	2.121,70	2.121,70	RE-105958	20241219	Rechnung	20241219	ZB04	0	0,000	0,00	0,00	U					20250211	1500000340
100	0000201046	1000	2024	1900001303	001	20241223	20241218	20241223	KR	31	H		EUR	11.011,06	11.011,06	RE-106019	20241218	Rechnung	20241218	ZB02	14	2,000	11.011,06	0,00	U					20250120	1500000159
100	0000201100	1000	2024	1900001304	001	20241223	20241223	20241223	KR	31	H		EUR	2.215,98	2.215,98	RE-106340	20241223	Rechnung	20241223	ZB02	14	2,000	2.215,98	0,00	U					20250124	1500000193
100	0000201156	1000	2024	1900001305	001	20241223	20241219	20241223	KR	31	H		EUR	2.686,10	2.686,10	RE-106626	20241219	Rechnung	20241219	ZB01	10	3,000	2.686,10	0,00	S					20241230	1500000760
100	0000201168	1000	2024	1900001306	001	20241223	20241220	20241223	KR	31	H		EUR	20.674,69	20.674,69	RE-106676	20241220	Rechnung	20241220	ZB03	0	0,000	0,00	0,00	U					20250114	1500000113
100	0000201218	1000	2024	1900001307	001	20241223	20241219	20241223	KR	31	H		EUR	10.463,99	10.463,99	RE-106972	20241219	Rechnung	20241219	ZB03	0	0,000	0,00	0,00	U					20250210	1500000324
100	0000201285	1000	2024	1900001308	001	20241223	20241220	20241223	KR	31	H		EUR	8.202,65	8.202,65	RE-107420	20241220	Rechnung	20241220	ZB03	0	0,000	0,00	0,00	U					20250210	1500000326
100	0000201300	1000	2024	1900001309	001	20241223	20241223	20241223	KR	31	H		EUR	10.269,41	10.269,41	RE-107531	20241223	Rechnung	20241223	ZB02	14	2,000	10.269,41	0,00	U					20250117	1500000146
100	0000201360	1000	2024	1900001310	001	20241223	20241223	20241223	KR	31	H		EUR	99.626,60	99.626,60	RE-107941	20241223	Rechnung	20241223	ZB01	10	3,000	99.626,60	2.988,80	U					20250101	1500000003
100	0000201441	1000	2024	1900001311	001	20241223	20241219	20241223	KR	31	H		EUR	13.771,63	13.771,63	RE-108364	20241219	Rechnung	20241219	ZB01	10	3,000	13.771,63	413,15	U					20241227	1500000736
100	0000201533	1000	2024	1900001312	001	20241223	20241218	20241223	KR	31	H		EUR	216,55	216,55	RE-108899	20241218	Rechnung	20241218	ZB04	0	0,000	0,00	0,00	U					20250221	1500000431
100	0000201576	1000	2024	1900001313	001	20241223	20241223	20241223	KR	31	H		EUR	7.977,19	7.977,19	RE-109206	20241223	Rechnung	20241223	ZB02	14	2,000	7.977,19	159,54	U					20250103	1500000027
100	0000201600	1000	2024	1900001314	001	20241223	20241220	20241223	KR	31	H		EUR	2.333,57	2.333,57	RE-109327	20241220	Rechnung	20241220	ZB04	0	0,000	0,00	0,00	U					20250317	1500000647
100	0000201690	1000	2024	1900001315	001	20241223	20241223	20241223	KR	31	H		EUR	1.122,36	1.122,36	RE-109887	20241223	Rechnung	20241223	ZB03	0	0,000	0,00	0,00	U					20250129	1500000241
100	0000201769	1000	2024	1900001316	001	20241223	20241223	20241223	KR	31	H		EUR	70.420,95	70.420,95	RE-110407	20241223	Rechnung	20241223	ZB04	0	0,000	0,00	0,00	U					20250219	1500000419
100	0000201829	1000	2024	1900001317	001	20241223	20241223	20241223	KR	31	H		EUR	19.350,25	19.350,25	RE-110759	20241223	Rechnung	20241223	ZB01	10	3,000	19.350,25	580,51	U					20250101	1500000008
100	0000201863	1000	2024	1900001318	001	20241223	20241219	20241223	KR	31	H		EUR	1.744,55	1.744,55	RE-110955	20241219	Rechnung	20241219	ZB00	0	0,000	0,00	0,00	U					20241220	1500000679
100	0000201935	1000	2024	1900001320	001	20241223	20241219	20241223	KR	31	H		EUR	89.566,04	89.566,04	RE-111363	20241219	Rechnung	20241219	ZB01	10	3,000	89.566,04	2.686,98	U					20241230	1500000772
100	0000200061	1000	2024	1900001322	001	20241224	20241223	20241224	KR	31	H		EUR	41.621,25	41.621,25	RE-100406	20241223	Rechnung	20241223	ZB01	10	3,000	41.621,25	1.248,64	U					20241231	1500000773
100	0000200465	1000	2024	1900001324	001	20241224	20241223	20241224	KR	31	H		EUR	8.121,76	8.121,76	RE-102728	20241223	Rechnung	20241223	ZB03	0	0,000	0,00	0,00	U					20250115	1500000123
100	0000201281	1000	2024	1900001325	001	20241224	20241223	20241224	KR	31	H		EUR	94.030,13	94.030,13	RE-107389	20241223	Rechnung	20241223	ZB00	0	0,000	0,00	0,00	U					20241224	1500000704
100	0000201700	1000	2024	1900001327	001	20241224	20241223	20241224	KR	31	H		EUR	77.599,84	77.599,84	RE-109934	20241223	Rechnung	20241223	ZB01	10	3,000	77.599,84	2.328,00	U					20241231	1500000776
100	0000201996	1000	2024	1900001328	001	20241224	20241223	20241224	KR	31	H		EUR	25.303,37	25.303,37	RE-111752	20241223	Rechnung	20241223	ZB03	0	0,000	0,00	0,00	U					20250120	1500000168
100	0000200201	1000	2024	1900001329	001	20241225	20241223	20241225	KR	31	H		EUR	1.405,94	1.405,94	RE-101197	20241223	Rechnung	20241223	ZB04	0	0,000	0,00	0,00	U					20250217	1500000380
100	0000200231	1000	2024	1900001330	001	20241225	20241223	20241225	KR	31	H		EUR	3.592,76	3.592,76	RE-101340	20241223	Rechnung	20241223	ZB03	0	0,000	0,00	0,00	U					20250117	1500000141
100	0000200609	1000	2024	1900001332	001	20241225	20241224	20241225	KR	31	H		EUR	1.166,11	1.166,11	RE-103528	20241224	Rechnung	20241224	ZB03	0	0,000	0,00	0,00	U					20250122	1500000180
100	0000200777	1000	2024	1900001333	001	20241225	20241223	20241225	KR	31	H		EUR	2.517,54	2.517,54	RE-104511	20241223	Rechnung	20241223	ZB01	10	3,000	2.517,54	75,53	U					20250102	1500000012
100	0000201006	1000	2024	1900001334	001	20241225	20241223	20241225	KR	31	H		EUR	8.092,66	8.092,66	RE-105786	20241223	Rechnung	20241223	ZB03	0	0,000	0,00	0,00	U					20250121	1500000170
100	0000201473	1000	2024	1900001335	001	20241225	20241223	20241225	KR	31	H		EUR	76.144,51	76.144,51	RE-108503	20241223	Rechnung	20241223	ZB01	10	3,000	76.144,51	2.284,34	U					20241231	1500000775
100	0000201604	1000	2024	1900001336	001	20241225	20241223	20241225	KR	31	H		EUR	6.288,40	6.288,40	RE-109357	20241223	Rechnung	20241223	ZB01	10	3,000	6.288,40	188,65	U					20250101	1500000006
100	0000201634	1000	2024	1900001337	001	20241225	20241225	20241225	KR	31	H		EUR	767,82	767,82	RE-109546	20241225	Rechnung	20241225	ZB03	0	0,000	0,00	0,00	U					20250127	1500000219
100	0000201786	1000	2024	1900001338	001	20241225	20241223	20241225	KR	31	H		EUR	6.520,15	6.520,15	RE-110522	20241223	Rechnung	20241223	ZB03	0	0,000	0,00	0,00	U					20250122	1500000186
100	0000201809	1000	2024	1900001339	001	20241225	20241223	20241225	KR	31	H		EUR	31.561,65	31.561,65	RE-110651	20241223	Rechnung	20241223	ZB02	14	2,000	31.561,65	631,23	U					20250103	1500000028
100	0000200021	1000	2024	1900001340	001	20241226	20241226	20241226	KR	31	H		EUR	84.891,91	84.891,91	RE-100207	20241226	Rechnung	20241226	ZB03	0	0,000	0,00	0,00	U					20250122	1500000176
100	0000200153	1000	2024	1900001342	001	20241226	20241223	20241226	KR	31	H		EUR	2.032,46	2.032,46	RE-100930	20241223	Rechnung	20241223	ZB04	0	0,000	0,00	0,00	U					20250221	1500000426
100	0000200372	1000	2024	1900001343	001	20241226	20241226	20241226	KR	31	H		EUR	24.949,05	24.949,05	RE-102160	20241226	Rechnung	20241226	ZB00	0	0,000	0,00	0,00	U					20241227	1500000731
100	0000200389	1000	2024	1900001344	001	20241226	20241224	20241226	KR	31	H		EUR	4.086,05	4.086,05	RE-102254	20241224	Rechnung	20241224	ZB03	0	0,000	0,00	0,00	U					20250120	1500000154
100	0000200990	1000	2024	1900001346	001	20241226	20241226	20241226	KR	31	H		EUR	20.401,42	20.401,42	RE-105696	20241226	Rechnung	20241226	ZB03	0	0,000	0,00	0,00	U					20250127	1500000209
100	0000201538	1000	2024	1900001348	001	20241226	20241226	20241226	KR	31	H		EUR	113.418,65	113.418,65	RE-108944	20241226	Rechnung	20241226	ZB03	0	0,000	0,00	0,00	U					20250120	1500000163
100	0000201556	1000	2024	1900001349	001	20241226	20241224	20241226	KR	31	H		EUR	12.501,32	12.501,32	RE-109038	20241224	Rechnung	20241224	ZB03	0	0,000	0,00	0,00	U					20250117	1500000148
100	0000201724	1000	2024	1900001350	001	20241226	20241223	20241226	KR	31	H		EUR	2.030,23	2.030,23	RE-110091	20241223	Rechnung	20241223	ZB00	0	0,000	0,00	0,00	U					20241230	1500000768
100	0000201729	1000	2024	1900001351	001	20241226	20241223	20241226	KR	31	H		EUR	20.527,89	20.527,89	RE-110118	20241223	Rechnung	20241223	ZB03	0	0,000	0,00	0,00	U					20250116	1500000140
100	0000201765	1000	2024	1900001352	001	20241226	20241226	20241226	KR	31	H		EUR	1.099,16	1.099,16	RE-110370	20241226	Rechnung	20241226	ZB03	0	0,000	0,00	0,00	U					20250219	1500000418
100	0000200344	1000	2024	1900001355	001	20241227	20241225	20241227	KR	31	H		EUR	1.845,32	1.845,32	RE-102037	20241225	Rechnung	20241225	ZB03	0	0,000	0,00	0,00	U					20250122	1500000179
100	0000200532	1000	2024	1900001356	001	20241227	20241227	20241227	KR	31	H		EUR	66.669,60	66.669,60	RE-103084	20241227	Rechnung	20241227	ZB01	10	3,000	66.669,60	2.000,09	U					20250103	1500000019
100	0000200822	1000	2024	1900001358	001	20241227	20241224	20241227	KR	31	H		EUR	2.548,78	2.548,78	RE-104787	20241224	Rechnung	20241224	ZB03	0	0,000	0,00	0,00	U					20250124	1500000192
100	0000200885	1000	2024	1900001359	001	20241227	20241225	20241227	KR	31	H		EUR	631,26	631,26	RE-105144	20241225	Rechnung	20241225	ZB04	0	0,000	0,00	0,00	U					20250220	1500000424
100	0000200926	1000	2024	1900001360	001	20241227	20241226	20241227	KR	31	H		EUR	88.928,86	88.928,86	RE-105317	20241226	Rechnung	20241226	ZB04	0	0,000	0,00	0,00	U					20250313	1500000609
100	0000201331	1000	2024	1900001362	001	20241227	20241226	20241227	KR	31	H		EUR	20.791,25	20.791,25	RE-107750	20241226	Rechnung	20241226	ZB02	14	2,000	20.791,25	415,82	U					20250109	1500000073
100	0000201697	1000	2024	1900001363	001	20241227	20241227	20241227	KR	31	H		EUR	2.514,92	2.514,92	RE-109910	20241227	Rechnung	20241227	ZB00	0	0,000	0,00	0,00	U					20241230	1500000767
100	0000201882	1000	2024	1900001364	001	20241227	20241226	20241227	KR	31	H		EUR	14.881,25	14.881,25	RE-111017	20241226	Rechnung	20241226	ZB01	10	3,000	14.881,25	446,44	U					20250103	1500000030
100	0000201890	1000	2024	1900001365	001	20241227	20241225	20241227	KR	31	H		EUR	8.874,87	8.874,87	RE-111059	20241225	Rechnung	20241225	ZB04	0	0,000	0,00	0,00	U					20250219	1500000420
100	0000201970	1000	2024	1900001366	001	20241227	20241224	20241227	KR	31	H		EUR	74.441,48	74.441,48	RE-111614	20241224	Rechnung	20241224	ZB04	0	0,000	0,00	0,00	U					20250225	1500000478
100	0000200270	1000	2024	1900001370	001	20241230	20241227	20241230	KR	31	H		EUR	33.408,94	33.408,94	RE-101577	20241227	Rechnung	20241227	ZB02	14	2,000	33.408,94	668,18	U					20250109	1500000063
100	0000200328	1000	2024	1900001371	001	20241230	20241227	20241230	KR	31	H		EUR	106.715,71	106.715,71	RE-101954	20241227	Rechnung	20241227	ZB01	10	3,000	106.715,71	3.201,47	U					20250106	1500000036
100	0000200735	1000	2024	1900001373	001	20241230	20241230	20241230	KR	31	H		EUR	99.672,14	99.672,14	RE-104235	20241230	Rechnung	20241230	ZB03	0	0,000	0,00	0,00	U					20250122	1500000181
100	0000201122	1000	2024	1900001376	001	20241230	20241226	20241230	KR	31	H		EUR	65.914,49	65.914,49	RE-106471	20241226	Rechnung	20241226	ZB04	0	0,000	0,00	0,00	U					20250219	1500000416
100	0000201170	1000	2024	1900001377	001	20241230	20241230	20241230	KR	31	H		EUR	821,15	821,15	RE-106689	20241230	Rechnung	20241230	ZB02	14	2,000	821,15	0,00	U					20250127	1500000214
100	0000201244	1000	2024	1900001378	001	20241230	20241227	20241230	KR	31	H		EUR	1.959,93	1.959,93	RE-107137	20241227	Rechnung	20241227	ZB03	0	0,000	0,00	0,00	U					20250123	1500000188
100	0000201315	1000	2024	1900001379	001	20241230	20241226	20241230	KR	31	H		EUR	81.099,53	81.099,53	RE-107594	20241226	Rechnung	20241226	ZB01	10	3,000	81.099,53	2.432,99	U					20250106	1500000047
100	0000201331	1000	2024	1900001381	001	20241230	20241226	20241230	KR	31	H		EUR	24.990,22	24.990,22	RE-107747	20241226	Rechnung	20241226	ZB02	14	2,000	24.990,22	499,80	U					20250109	1500000074
100	0000201441	1000	2024	1900001382	001	20241230	20241226	20241230	KR	31	H		EUR	12.637,38	12.637,38	RE-108366	20241226	Rechnung	20241226	ZB01	10	3,000	12.637,38	379,12	U					20250106	1500000048
100	0000201539	1000	2024	1900001383	001	20241230	20241227	20241230	KR	31	H		EUR	1.479,23	1.479,23	RE-108956	20241227	Rechnung	20241227	ZB03	0	0,000	0,00	0,00	U					20250127	1500000217
100	0000201811	1000	2024	1900001384	001	20241230	20241226	20241230	KR	31	H		EUR	18.733,27	18.733,27	RE-110685	20241226	Rechnung	20241226	ZB00	0	0,000	0,00	0,00	U					20241231	1500000777
100	0000201988	1000	2024	1900001385	001	20241230	20241230	20241230	KR	31	H		EUR	1.079,35	1.079,35	RE-111698	20241230	Rechnung	20241230	ZB03	0	0,000	0,00	0,00	U					20250129	1500000243
100	0000200095	1000	2024	1900001386	001	20241231	20241230	20241231	KR	31	H		EUR	20.462,73	20.462,73	RE-100593	20241230	Rechnung	20241230	ZB03	0	0,000	0,00	0,00	U					20250128	1500000223
100	0000200567	1000	2024	1900001388	001	20241231	20241230	20241231	KR	31	H		EUR	19.411,42	19.411,42	RE-103270	20241230	Rechnung	20241230	ZB03	0	0,000	0,00	0,00	U					20250127	1500000202
100	0000200648	1000	2024	1900001389	001	20241231	20241230	20241231	KR	31	H		EUR	3.094,01	3.094,01	RE-103742	20241230	Rechnung	20241230	ZB03	0	0,000	0,00	0,00	U					20250127	1500000205
100	0000201026	1000	2024	1900001391	001	20241231	20241230	20241231	KR	31	H		EUR	26.207,38	26.207,38	RE-105904	20241230	Rechnung	20241230	ZB01	10	3,000	26.207,38	786,22	U					20250106	1500000045
100	0000201267	1000	2024	1900001392	001	20241231	20241230	20241231	KR	31	H		EUR	114.996,57	114.996,57	RE-107293	20241230	Rechnung	20241230	ZB01	10	3,000	114.996,57	3.449,90	U					20250109	1500000071
100	0000201546	1000	2024	1900001394	001	20241231	20241230	20241231	KR	31	H		EUR	8.348,15	8.348,15	RE-108979	20241230	Rechnung	20241230	ZB02	14	2,000	8.348,15	0,00	U					20250127	1500000218
100	0000201743	1000	2024	1900001396	001	20241231	20241230	20241231	KR	31	H		EUR	2.209,14	2.209,14	RE-110235	20241230	Rechnung	20241230	ZB02	14	2,000	2.209,14	44,18	U					20250110	1500000081
100	0000201895	1000	2024	1900001398	001	20241231	20241230	20241231	KR	31	H		EUR	2.751,56	2.751,56	RE-111096	20241230	Rechnung	20241230	ZB03	0	0,000	0,00	0,00	U					20250203	1500000275
100	0000201254	1000	2025	1500000001	001	20250101	20250101	20250101	KZ	25	S		EUR	56.326,76	56.326,76		1900000030	Zahlung	20250101		0	0,000	0,00	0,00	U					20250101	1500000001
100	0000201325	1000	2025	1500000002	001	20250101	20250101	20250101	KZ	25	S		EUR	4.885,10	4.885,10		1900000576	Zahlung	20250101		0	0,000	0,00	0,00	U					20250101	1500000002
100	0000201360	1000	2025	1500000003	001	20250101	20250101	20250101	KZ	25	S		EUR	96.637,80	96.637,80		1900001310	Zahlung	20250101		0	0,000	0,00	0,00	U					20250101	1500000003
100	0000201509	1000	2025	1500000004	001	20250101	20250101	20250101	KZ	25	S		EUR	57.478,84	57.478,84		1900001283	Zahlung	20250101		0	0,000	0,00	0,00	U					20250101	1500000004
100	0000201598	1000	2025	1500000005	001	20250101	20250101	20250101	KZ	25	S		EUR	8.860,13	8.860,13		1900001026	Zahlung	20250101		0	0,000	0,00	0,00	U					20250101	1500000005
100	0000201604	1000	2025	1500000006	001	20250101	20250101	20250101	KZ	25	S		EUR	6.099,75	6.099,75		1900001336	Zahlung	20250101		0	0,000	0,00	0,00	U					20250101	1500000006
100	0000201765	1000	2025	1500000007	001	20250101	20250101	20250101	KZ	25	S		EUR	21.240,34	21.240,34		1900000831	Zahlung	20250101		0	0,000	0,00	0,00	U					20250101	1500000007
100	0000201829	1000	2025	1500000008	001	20250101	20250101	20250101	KZ	25	S		EUR	18.769,74	18.769,74		1900001317	Zahlung	20250101		0	0,000	0,00	0,00	U					20250101	1500000008
100	0000200085	1000	2025	1500000009	001	20250102	20250102	20250102	KZ	25	S		EUR	4.809,41	4.809,41		1900000770	Zahlung	20250102		0	0,000	0,00	0,00	U					20250102	1500000009
100	0000200441	1000	2025	1500000010	001	20250102	20250102	20250102	KZ	25	S		EUR	1.779,55	1.779,55		1900001081	Zahlung	20250102		0	0,000	0,00	0,00	U					20250102	1500000010
