MANDT	KUNNR	BUKRS	GJAHR	BELNR	BUZEI	BUDAT	BLDAT	CPUDT	BLART	BSCHL	SHKZG	UMSKZ	WAERS	WRBTR	DMBTR	XBLNR	ZUONR	SGTXT	ZFBDT	ZTERM	ZBD1T	ZBD1P	SKFBT	SKNTO	ZLSCH	ZLSPR	REBZG	HKONT	AUGDT	AUGBL
100	0000101344	1000	2024	1400001421	001	20241223	20241223	20241223	DZ	15	H		EUR	19.309,74	19.309,74		1800001509	Zahlung	20241223		0	0,000	0,00	0,00					20241223	1400001421
100	0000101419	1000	2024	1400001422	001	20241223	20241223	20241223	DZ	15	H		EUR	20.550,35	20.550,35		1800001923	Zahlung	20241223		0	0,000	0,00	0,00	E				20241223	1400001422
100	0000101431	1000	2024	1400001423	001	20241223	20241223	20241223	DZ	15	H		EUR	12.565,16	12.565,16		1800002144	Zahlung	20241223		0	0,000	0,00	0,00	E				20241223	1400001423
100	0000101444	1000	2024	1400001424	001	20241223	20241223	20241223	DZ	15	H		EUR	57.448,33	57.448,33		1800001731	Zahlung	20241223		0	0,000	0,00	0,00	E				20241223	1400001424
100	0000101496	1000	2024	1400001425	001	20241223	20241223	20241223	DZ	15	H		EUR	11.737,18	11.737,18		1800002061	Zahlung	20241223		0	0,000	0,00	0,00	E				20241223	1400001425
100	0000101577	1000	2024	1400001426	001	20241223	20241223	20241223	DZ	15	H		EUR	436,01	436,01		1800002575	Zahlung	20241223		0	0,000	0,00	0,00	E				20241223	1400001426
100	0000101607	1000	2024	1400001427	001	20241223	20241223	20241223	DZ	15	H		EUR	3.332,50	3.332,50		1800002030	Zahlung	20241223		0	0,000	0,00	0,00					20241223	1400001427
100	0000101678	1000	2024	1400001428	001	20241223	20241223	20241223	DZ	15	H		EUR	4.065,51	4.065,51		1800001966	Zahlung	20241223		0	0,000	0,00	0,00	E				20241223	1400001428
100	0000101704	1000	2024	1400001429	001	20241223	20241223	20241223	DZ	15	H		EUR	1.856,87	1.856,87		1800001967	Zahlung	20241223		0	0,000	0,00	0,00	E				20241223	1400001429
100	0000101737	1000	2024	1400001430	001	20241223	20241223	20241223	DZ	15	H		EUR	20.629,53	20.629,53		1800002068	Zahlung	20241223		0	0,000	0,00	0,00	E				20241223	1400001430
100	0000101849	1000	2024	1400001431	001	20241223	20241223	20241223	DZ	15	H		EUR	901,57	901,57		1800002546	Zahlung	20241223		0	0,000	0,00	0,00	E				20241223	1400001431
100	0000101855	1000	2024	1400001432	001	20241223	20241223	20241223	DZ	15	H		EUR	3.035,59	3.035,59		1800002070	Zahlung	20241223		0	0,000	0,00	0,00	E				20241223	1400001432
100	0000101861	1000	2024	1400001433	001	20241223	20241223	20241223	DZ	15	H		EUR	4.325,72	4.325,72		1800002175	Zahlung	20241223		0	0,000	0,00	0,00	E				20241223	1400001433
100	0000101876	1000	2024	1400001434	001	20241223	20241223	20241223	DZ	15	H		EUR	4.513,64	4.513,64		1800002109	Zahlung	20241223		0	0,000	0,00	0,00					20241223	1400001434
100	0000101894	1000	2024	1400001435	001	20241223	20241223	20241223	DZ	15	H		EUR	12.331,68	12.331,68		1800002776	Zahlung	20241223		0	0,000	0,00	0,00	E				20241223	1400001435
100	0000101937	1000	2024	1400001436	001	20241223	20241223	20241223	DZ	15	H		EUR	60.560,85	60.560,85		1800001420	Zahlung	20241223		0	0,000	0,00	0,00					20241223	1400001436
100	0000101937	1000	2024	1400001437	001	20241223	20241223	20241223	DZ	15	H		EUR	18.949,13	18.949,13		1800001816	Zahlung	20241223		0	0,000	0,00	0,00					20241223	1400001437
100	0000101974	1000	2024	1400001438	001	20241223	20241223	20241223	DZ	15	H		EUR	548,52	548,52		1800001634	Zahlung	20241223		0	0,000	0,00	0,00	E				20241223	1400001438
100	0000101993	1000	2024	1400001439	001	20241223	20241223	20241223	DZ	15	H		EUR	1.102,07	1.102,07		1800002149	Zahlung	20241223		0	0,000	0,00	0,00	E				20241223	1400001439
100	0000102202	1000	2024	1400001440	001	20241223	20241223	20241223	DZ	15	H		EUR	20.226,02	20.226,02		1800002075	Zahlung	20241223		0	0,000	0,00	0,00	E				20241223	1400001440
100	0000102263	1000	2024	1400001441	001	20241223	20241223	20241223	DZ	15	H		EUR	3.673,23	3.673,23		1800001382	Zahlung	20241223		0	0,000	0,00	0,00	E				20241223	1400001441
100	0000102271	1000	2024	1400001442	001	20241223	20241223	20241223	DZ	15	H		EUR	106.508,02	106.508,02		1800002118	Zahlung	20241223		0	0,000	0,00	0,00	E				20241223	1400001442
100	0000102304	1000	2024	1400001443	001	20241223	20241223	20241223	DZ	15	H		EUR	2.031,40	2.031,40		1800002652	Zahlung	20241223		0	0,000	0,00	0,00					20241223	1400001443
100	0000102339	1000	2024	1400001444	001	20241223	20241223	20241223	DZ	15	H		EUR	5.835,25	5.835,25		1800002150	Zahlung	20241223		0	0,000	0,00	0,00	E				20241223	1400001444
100	0000102384	1000	2024	1400001445	001	20241223	20241223	20241223	DZ	15	H		EUR	2.769,12	2.769,12		1800002553	Zahlung	20241223		0	0,000	0,00	0,00	E				20241223	1400001445
100	0000102409	1000	2024	1400001446	001	20241223	20241223	20241223	DZ	15	H		EUR	2.524,23	2.524,23		1800002369	Zahlung	20241223		0	0,000	0,00	0,00	E				20241223	1400001446
100	0000102484	1000	2024	1400001447	001	20241223	20241223	20241223	DZ	15	H		EUR	807,29	807,29		1800001862	Zahlung	20241223		0	0,000	0,00	0,00	E				20241223	1400001447
100	0000102500	1000	2024	1400001448	001	20241223	20241223	20241223	DZ	15	H		EUR	44.426,74	44.426,74		1800002293	Zahlung	20241223		0	0,000	0,00	0,00	E				20241223	1400001448
100	0000102503	1000	2024	1400001449	001	20241223	20241223	20241223	DZ	15	H		EUR	2.217,91	2.217,91		1800001516	Zahlung	20241223		0	0,000	0,00	0,00	E				20241223	1400001449
100	0000102537	1000	2024	1400001450	001	20241223	20241223	20241223	DZ	15	H		EUR	16.572,56	16.572,56		1800002123	Zahlung	20241223		0	0,000	0,00	0,00					20241223	1400001450
100	0000102537	1000	2024	1400001451	001	20241223	20241223	20241223	DZ	15	H		EUR	2.551,82	2.551,82		1800002221	Zahlung	20241223		0	0,000	0,00	0,00					20241223	1400001451
100	0000102597	1000	2024	1400001452	001	20241223	20241223	20241223	DZ	15	H		EUR	7.410,82	7.410,82		1800002295	Zahlung	20241223		0	0,000	0,00	0,00	E				20241223	1400001452
100	0000102599	1000	2024	1400001453	001	20241223	20241223	20241223	DZ	15	H		EUR	2.747,94	2.747,94		1800002517	Zahlung	20241223		0	0,000	0,00	0,00	E				20241223	1400001453
100	0000102685	1000	2024	1400001454	001	20241223	20241223	20241223	DZ	15	H		EUR	6.534,42	6.534,42		1800001794	Zahlung	20241223		0	0,000	0,00	0,00	E				20241223	1400001454
100	0000102711	1000	2024	1400001455	001	20241223	20241223	20241223	DZ	15	H		EUR	1.627,24	1.627,24		1800001276	Zahlung	20241223		0	0,000	0,00	0,00	E				20241223	1400001455
100	0000102796	1000	2024	1400001456	001	20241223	20241223	20241223	DZ	15	H		EUR	15.118,07	15.118,07		1800001496	Zahlung	20241223		0	0,000	0,00	0,00	E				20241223	1400001456
100	0000102840	1000	2024	1400001457	001	20241223	20241223	20241223	DZ	15	H		EUR	85.540,54	85.540,54		1800000900	Zahlung	20241223		0	0,000	0,00	0,00	E				20241223	1400001457
100	0000102869	1000	2024	1400001458	001	20241223	20241223	20241223	DZ	15	H		EUR	1.599,56	1.599,56		1800002047	Zahlung	20241223		0	0,000	0,00	0,00	E				20241223	1400001458
100	0000102919	1000	2024	1400001459	001	20241223	20241223	20241223	DZ	15	H		EUR	613,01	613,01		1800002253	Zahlung	20241223		0	0,000	0,00	0,00	E				20241223	1400001459
100	0000102933	1000	2024	1400001460	001	20241223	20241223	20241223	DZ	15	H		EUR	11.612,19	11.612,19		1800001985	Zahlung	20241223		0	0,000	0,00	0,00	E				20241223	1400001460
100	0000100434	1000	2024	1400001463	001	20241224	20241224	20241224	DZ	15	H		EUR	2.465,72	2.465,72		1800002262	Zahlung	20241224		0	0,000	0,00	0,00					20241224	1400001463
100	0000100444	1000	2024	1400001464	001	20241224	20241224	20241224	DZ	15	H		EUR	16.774,64	16.774,64		1800001325	Zahlung	20241224		0	0,000	0,00	0,00					20241224	1400001464
100	0000100677	1000	2024	1400001465	001	20241224	20241224	20241224	DZ	15	H		EUR	14.219,74	14.219,74		1800002799	Zahlung	20241224		0	0,000	0,00	0,00	E				20241224	1400001465
100	0000100753	1000	2024	1400001466	001	20241224	20241224	20241224	DZ	15	H		EUR	23.994,67	23.994,67		1800002139	Zahlung	20241224		0	0,000	0,00	0,00	E				20241224	1400001466
100	0000100828	1000	2024	1400001467	001	20241224	20241224	20241224	DZ	15	H		EUR	49.653,19	49.653,19		1800002141	Zahlung	20241224		0	0,000	0,00	0,00	E				20241224	1400001467
100	0000100874	1000	2024	1400001468	001	20241224	20241224	20241224	DZ	15	H		EUR	2.233,52	2.233,52		1800001186	Zahlung	20241224		0	0,000	0,00	0,00	E				20241224	1400001468
100	0000101042	1000	2024	1400001469	001	20241224	20241224	20241224	DZ	15	H		EUR	426,03	426,03		1800002097	Zahlung	20241224		0	0,000	0,00	0,00	E				20241224	1400001469
100	0000101072	1000	2024	1400001470	001	20241224	20241224	20241224	DZ	15	H		EUR	8.792,48	8.792,48		1800002273	Zahlung	20241224		0	0,000	0,00	0,00	E				20241224	1400001470
100	0000101103	1000	2024	1400001471	001	20241224	20241224	20241224	DZ	15	H		EUR	638,72	638,72		1800002167	Zahlung	20241224		0	0,000	0,00	0,00	E				20241224	1400001471
100	0000101414	1000	2024	1400001472	001	20241224	20241224	20241224	DZ	15	H		EUR	22.889,81	22.889,81		1800002642	Zahlung	20241224		0	0,000	0,00	0,00	E				20241224	1400001472
100	0000101563	1000	2024	1400001473	001	20241224	20241224	20241224	DZ	15	H		EUR	10.888,74	10.888,74		1800002818	Zahlung	20241224		0	0,000	0,00	0,00					20241224	1400001473
100	0000101734	1000	2024	1400001474	001	20241224	20241224	20241224	DZ	15	H		EUR	17.805,38	17.805,38		1800002067	Zahlung	20241224		0	0,000	0,00	0,00	E				20241224	1400001474
100	0000102251	1000	2024	1400001475	001	20241224	20241224	20241224	DZ	15	H		EUR	1.315,99	1.315,99		1800002908	Zahlung	20241224		0	0,000	0,00	0,00	E				20241224	1400001475
100	0000102435	1000	2024	1400001476	001	20241224	20241224	20241224	DZ	15	H		EUR	85.575,26	85.575,26		1800002180	Zahlung	20241224		0	0,000	0,00	0,00	E				20241224	1400001476
100	0000102446	1000	2024	1400001477	001	20241224	20241224	20241224	DZ	15	H		EUR	92.440,44	92.440,44		1800002717	Zahlung	20241224		0	0,000	0,00	0,00	E				20241224	1400001477
100	0000102451	1000	2024	1400001478	001	20241224	20241224	20241224	DZ	15	H		EUR	37.184,97	37.184,97		1800001515	Zahlung	20241224		0	0,000	0,00	0,00	E				20241224	1400001478
100	0000102574	1000	2024	1400001479	001	20241224	20241224	20241224	DZ	15	H		EUR	119.843,79	119.843,79		1800002833	Zahlung	20241224		0	0,000	0,00	0,00					20241224	1400001479
100	0000100044	1000	2024	1400001480	001	20241225	20241225	20241225	DZ	15	H		EUR	1.584,07	1.584,07		1800002189	Zahlung	20241225		0	0,000	0,00	0,00	E				20241225	1400001480
100	0000100344	1000	2024	1400001481	001	20241225	20241225	20241225	DZ	15	H		EUR	9.078,27	9.078,27		1800002159	Zahlung	20241225		0	0,000	0,00	0,00	E				20241225	1400001481
100	0000100360	1000	2024	1400001482	001	20241225	20241225	20241225	DZ	15	H		EUR	2.759,16	2.759,16		1800002086	Zahlung	20241225		0	0,000	0,00	0,00	E				20241225	1400001482
100	0000100559	1000	2024	1400001483	001	20241225	20241225	20241225	DZ	15	H		EUR	6.353,24	6.353,24		1800001844	Zahlung	20241225		0	0,000	0,00	0,00	E				20241225	1400001483
100	0000100825	1000	2024	1400001484	001	20241225	20241225	20241225	DZ	15	H		EUR	2.646,40	2.646,40		1800002268	Zahlung	20241225		0	0,000	0,00	0,00	E				20241225	1400001484
100	0000101026	1000	2024	1400001485	001	20241225	20241225	20241225	DZ	15	H		EUR	16.114,66	16.114,66		1800001415	Zahlung	20241225		0	0,000	0,00	0,00	E				20241225	1400001485
100	0000101049	1000	2024	1400001486	001	20241225	20241225	20241225	DZ	15	H		EUR	105.991,65	105.991,65		1800002166	Zahlung	20241225		0	0,000	0,00	0,00					20241225	1400001486
100	0000101109	1000	2024	1400001487	001	20241225	20241225	20241225	DZ	15	H		EUR	24.029,27	24.029,27		1800002391	Zahlung	20241225		0	0,000	0,00	0,00	E				20241225	1400001487
100	0000101126	1000	2024	1400001488	001	20241225	20241225	20241225	DZ	15	H		EUR	1.727,28	1.727,28		1800001365	Zahlung	20241225		0	0,000	0,00	0,00	E				20241225	1400001488
100	0000101156	1000	2024	1400001489	001	20241225	20241225	20241225	DZ	15	H		EUR	16.136,32	16.136,32		1800002865	Zahlung	20241225		0	0,000	0,00	0,00					20241225	1400001489
100	0000101350	1000	2024	1400001490	001	20241225	20241225	20241225	DZ	15	H		EUR	2.770,88	2.770,88		1800001475	Zahlung	20241225		0	0,000	0,00	0,00	E				20241225	1400001490
100	0000102137	1000	2024	1400001491	001	20241225	20241225	20241225	DZ	15	H		EUR	2.878,72	2.878,72		1800002826	Zahlung	20241225		0	0,000	0,00	0,00	E				20241225	1400001491
100	0000102444	1000	2024	1400001492	001	20241225	20241225	20241225	DZ	15	H		EUR	6.888,67	6.888,67		1800001270	Zahlung	20241225		0	0,000	0,00	0,00					20241225	1400001492
100	0000102573	1000	2024	1400001493	001	20241225	20241225	20241225	DZ	15	H		EUR	382,23	382,23		1800001426	Zahlung	20241225		0	0,000	0,00	0,00	E				20241225	1400001493
100	0000102817	1000	2024	1400001494	001	20241225	20241225	20241225	DZ	15	H		EUR	95.856,14	95.856,14		1800001399	Zahlung	20241225		0	0,000	0,00	0,00	E				20241225	1400001494
100	0000102919	1000	2024	1400001495	001	20241225	20241225	20241225	DZ	15	H		EUR	1.768,28	1.768,28		1800002129	Zahlung	20241225		0	0,000	0,00	0,00	E				20241225	1400001495
100	0000102990	1000	2024	1400001496	001	20241225	20241225	20241225	DZ	15	H		EUR	118.192,43	118.192,43		1800002187	Zahlung	20241225		0	0,000	0,00	0,00	E				20241225	1400001496
100	0000100162	1000	2024	1400001497	001	20241226	20241226	20241226	DZ	15	H		EUR	15.430,53	15.430,53		1800002190	Zahlung	20241226		0	0,000	0,00	0,00	E				20241226	1400001497
100	0000100548	1000	2024	1400001499	001	20241226	20241226	20241226	DZ	15	H		EUR	2.443,45	2.443,45		1800002429	Zahlung	20241226		0	0,000	0,00	0,00	E				20241226	1400001499
100	0000100698	1000	2024	1400001500	001	20241226	20241226	20241226	DZ	15	H		EUR	1.984,82	1.984,82		1800001910	Zahlung	20241226		0	0,000	0,00	0,00					20241226	1400001500
100	0000100827	1000	2024	1400001501	001	20241226	20241226	20241226	DZ	15	H		EUR	1.320,86	1.320,86		1800002630	Zahlung	20241226		0	0,000	0,00	0,00	E				20241226	1400001501
100	0000100931	1000	2024	1400001502	001	20241226	20241226	20241226	DZ	15	H		EUR	1.981,68	1.981,68		1800000918	Zahlung	20241226		0	0,000	0,00	0,00					20241226	1400001502
100	0000101248	1000	2024	1400001503	001	20241226	20241226	20241226	DZ	15	H		EUR	1.312,30	1.312,30		1800001537	Zahlung	20241226		0	0,000	0,00	0,00	E				20241226	1400001503
100	0000101454	1000	2024	1400001504	001	20241226	20241226	20241226	DZ	15	H		EUR	24.102,34	24.102,34		1800002968	Zahlung	20241226		0	0,000	0,00	0,00	E				20241226	1400001504
100	0000101597	1000	2024	1400001506	001	20241226	20241226	20241226	DZ	15	H		EUR	657,23	657,23		1800001477	Zahlung	20241226		0	0,000	0,00	0,00	E				20241226	1400001506
100	0000101834	1000	2024	1400001507	001	20241226	20241226	20241226	DZ	15	H		EUR	11.975,44	11.975,44		1800001931	Zahlung	20241226		0	0,000	0,00	0,00	E				20241226	1400001507
100	0000101857	1000	2024	1400001508	001	20241226	20241226	20241226	DZ	15	H		EUR	5.763,08	5.763,08		1800002905	Zahlung	20241226		0	0,000	0,00	0,00	E				20241226	1400001508
100	0000101936	1000	2024	1400001509	001	20241226	20241226	20241226	DZ	15	H		EUR	64.910,25	64.910,25		1800002036	Zahlung	20241226		0	0,000	0,00	0,00	E				20241226	1400001509
100	0000102052	1000	2024	1400001510	001	20241226	20241226	20241226	DZ	15	H		EUR	17.262,92	17.262,92		1800001380	Zahlung	20241226		0	0,000	0,00	0,00	E				20241226	1400001510
100	0000102142	1000	2024	1400001511	001	20241226	20241226	20241226	DZ	15	H		EUR	24.563,54	24.563,54		1800002874	Zahlung	20241226		0	0,000	0,00	0,00	E				20241226	1400001511
100	0000102167	1000	2024	1400001512	001	20241226	20241226	20241226	DZ	15	H		EUR	2.159,02	2.159,02		1800002290	Zahlung	20241226		0	0,000	0,00	0,00	E				20241226	1400001512
100	0000102406	1000	2024	1400001513	001	20241226	20241226	20241226	DZ	15	H		EUR	10.553,80	10.553,80		1800002368	Zahlung	20241226		0	0,000	0,00	0,00	E				20241226	1400001513
100	0000102468	1000	2024	1400001514	001	20241226	20241226	20241226	DZ	15	H		EUR	1.031,48	1.031,48		1800001454	Zahlung	20241226		0	0,000	0,00	0,00	E				20241226	1400001514
100	0000102661	1000	2024	1400001515	001	20241226	20241226	20241226	DZ	15	H		EUR	563,85	563,85		1800002914	Zahlung	20241226		0	0,000	0,00	0,00	E				20241226	1400001515
100	0000100157	1000	2024	1400001516	001	20241227	20241227	20241227	DZ	15	H		EUR	4.208,63	4.208,63		1800002135	Zahlung	20241227		0	0,000	0,00	0,00	E				20241227	1400001516
100	0000100303	1000	2024	1400001518	001	20241227	20241227	20241227	DZ	15	H		EUR	40.934,04	40.934,04		1800002158	Zahlung	20241227		0	0,000	0,00	0,00	E				20241227	1400001518
100	0000100319	1000	2024	1400001519	001	20241227	20241227	20241227	DZ	15	H		EUR	2.155,52	2.155,52		1800002136	Zahlung	20241227		0	0,000	0,00	0,00					20241227	1400001519
100	0000100332	1000	2024	1400001520	001	20241227	20241227	20241227	DZ	15	H		EUR	1.447,47	1.447,47		1800002085	Zahlung	20241227		0	0,000	0,00	0,00	E				20241227	1400001520
100	0000100368	1000	2024	1400001521	001	20241227	20241227	20241227	DZ	15	H		EUR	21.010,75	21.010,75		1800002160	Zahlung	20241227		0	0,000	0,00	0,00	E				20241227	1400001521
100	0000100424	1000	2024	1400001522	001	20241227	20241227	20241227	DZ	15	H		EUR	20.560,43	20.560,43		1800002346	Zahlung	20241227		0	0,000	0,00	0,00	E				20241227	1400001522
100	0000100426	1000	2024	1400001523	001	20241227	20241227	20241227	DZ	15	H		EUR	17.226,53	17.226,53		1800001499	Zahlung	20241227		0	0,000	0,00	0,00	E				20241227	1400001523
100	0000100911	1000	2024	1400001524	001	20241227	20241227	20241227	DZ	15	H		EUR	12.554,76	12.554,76		1800002096	Zahlung	20241227		0	0,000	0,00	0,00	E				20241227	1400001524
100	0000101003	1000	2024	1400001525	001	20241227	20241227	20241227	DZ	15	H		EUR	22.629,49	22.629,49		1800001469	Zahlung	20241227		0	0,000	0,00	0,00	E				20241227	1400001525
100	0000101356	1000	2024	1400001526	001	20241227	20241227	20241227	DZ	15	H		EUR	2.244,37	2.244,37		1800002206	Zahlung	20241227		0	0,000	0,00	0,00	E				20241227	1400001526
100	0000101555	1000	2024	1400001527	001	20241227	20241227	20241227	DZ	15	H		EUR	31.631,75	31.631,75		1800002105	Zahlung	20241227		0	0,000	0,00	0,00	E				20241227	1400001527
100	0000101635	1000	2024	1400001528	001	20241227	20241227	20241227	DZ	15	H		EUR	19.751,19	19.751,19		1800001373	Zahlung	20241227		0	0,000	0,00	0,00	E				20241227	1400001528
100	0000101905	1000	2024	1400001529	001	20241227	20241227	20241227	DZ	15	H		EUR	9.488,57	9.488,57		1800000965	Zahlung	20241227		0	0,000	0,00	0,00	E				20241227	1400001529
100	0000102172	1000	2024	1400001530	001	20241227	20241227	20241227	DZ	15	H		EUR	9.611,78	9.611,78		1800001821	Zahlung	20241227		0	0,000	0,00	0,00					20241227	1400001530
100	0000102215	1000	2024	1400001531	001	20241227	20241227	20241227	DZ	15	H		EUR	8.004,04	8.004,04		1800002983	Zahlung	20241227		0	0,000	0,00	0,00	E				20241227	1400001531
100	0000102415	1000	2024	1400001532	001	20241227	20241227	20241227	DZ	15	H		EUR	2.314,88	2.314,88		1800002217	Zahlung	20241227		0	0,000	0,00	0,00	E				20241227	1400001532
100	0000102429	1000	2024	1400001533	001	20241227	20241227	20241227	DZ	15	H		EUR	2.600,56	2.600,56		1800001269	Zahlung	20241227		0	0,000	0,00	0,00	E				20241227	1400001533
100	0000102451	1000	2024	1400001534	001	20241227	20241227	20241227	DZ	15	H		EUR	116.900,67	116.900,67		1800001514	Zahlung	20241227		0	0,000	0,00	0,00	E				20241227	1400001534
100	0000102507	1000	2024	1400001535	001	20241227	20241227	20241227	DZ	15	H		EUR	2.186,62	2.186,62		1800002987	Zahlung	20241227		0	0,000	0,00	0,00					20241227	1400001535
100	0000102684	1000	2024	1400001536	001	20241227	20241227	20241227	DZ	15	H		EUR	5.077,78	5.077,78		1800002297	Zahlung	20241227		0	0,000	0,00	0,00	E				20241227	1400001536
100	0000102875	1000	2024	1400001537	001	20241227	20241227	20241227	DZ	15	H		EUR	1.288,53	1.288,53		1800002229	Zahlung	20241227		0	0,000	0,00	0,00	E				20241227	1400001537
100	0000102915	1000	2024	1400001538	001	20241227	20241227	20241227	DZ	15	H		EUR	2.003,18	2.003,18		1800001768	Zahlung	20241227		0	0,000	0,00	0,00	E				20241227	1400001538
100	0000100040	1000	2024	1400001539	001	20241230	20241230	20241230	DZ	15	H		EUR	667,70	667,70		1800002155	Zahlung	20241230		0	0,000	0,00	0,00					20241230	1400001539
100	0000100041	1000	2024	1400001540	001	20241230	20241230	20241230	DZ	15	H		EUR	81.396,13	81.396,13		1800002232	Zahlung	20241230		0	0,000	0,00	0,00	E				20241230	1400001540
100	0000100129	1000	2024	1400001541	001	20241230	20241230	20241230	DZ	15	H		EUR	2.460,75	2.460,75		1800002256	Zahlung	20241230		0	0,000	0,00	0,00	E				20241230	1400001541
100	0000100214	1000	2024	1400001543	001	20241230	20241230	20241230	DZ	15	H		EUR	213,95	213,95		1800002339	Zahlung	20241230		0	0,000	0,00	0,00	E				20241230	1400001543
100	0000100309	1000	2024	1400001547	001	20241230	20241230	20241230	DZ	15	H		EUR	1.194,25	1.194,25		1800002235	Zahlung	20241230		0	0,000	0,00	0,00					20241230	1400001547
100	0000100336	1000	2024	1400001548	001	20241230	20241230	20241230	DZ	15	H		EUR	14.164,40	14.164,40		1800002343	Zahlung	20241230		0	0,000	0,00	0,00	E				20241230	1400001548
100	0000100374	1000	2024	1400001549	001	20241230	20241230	20241230	DZ	15	H		EUR	19.763,36	19.763,36		1800001708	Zahlung	20241230		0	0,000	0,00	0,00	E				20241230	1400001549
100	0000100391	1000	2024	1400001550	001	20241230	20241230	20241230	DZ	15	H		EUR	1.807,64	1.807,64		1800002730	Zahlung	20241230		0	0,000	0,00	0,00	E				20241230	1400001550
100	0000100418	1000	2024	1400001551	001	20241230	20241230	20241230	DZ	15	H		EUR	1.663,62	1.663,62		1800002309	Zahlung	20241230		0	0,000	0,00	0,00	E				20241230	1400001551
100	0000100546	1000	2024	1400001552	001	20241230	20241230	20241230	DZ	15	H		EUR	117.395,16	117.395,16		1800001712	Zahlung	20241230		0	0,000	0,00	0,00	E				20241230	1400001552
100	0000100555	1000	2024	1400001553	001	20241230	20241230	20241230	DZ	15	H		EUR	118.369,31	118.369,31		1800002263	Zahlung	20241230		0	0,000	0,00	0,00					20241230	1400001553
100	0000100615	1000	2024	1400001554	001	20241230	20241230	20241230	DZ	15	H		EUR	2.285,72	2.285,72		1800002624	Zahlung	20241230		0	0,000	0,00	0,00	E				20241230	1400001554
100	0000100618	1000	2024	1400001555	001	20241230	20241230	20241230	DZ	15	H		EUR	14.137,24	14.137,24		1800002430	Zahlung	20241230		0	0,000	0,00	0,00	E				20241230	1400001555
100	0000100720	1000	2024	1400001556	001	20241230	20241230	20241230	DZ	15	H		EUR	3.731,54	3.731,54		1800002237	Zahlung	20241230		0	0,000	0,00	0,00	E				20241230	1400001556
100	0000100729	1000	2024	1400001557	001	20241230	20241230	20241230	DZ	15	H		EUR	595,38	595,38		1800002238	Zahlung	20241230		0	0,000	0,00	0,00	E				20241230	1400001557
100	0000100735	1000	2024	1400001558	001	20241230	20241230	20241230	DZ	15	H		EUR	2.560,42	2.560,42		1800001650	Zahlung	20241230		0	0,000	0,00	0,00	E				20241230	1400001558
100	0000100835	1000	2024	1400001559	001	20241230	20241230	20241230	DZ	15	H		EUR	1.219,68	1.219,68		1800002459	Zahlung	20241230		0	0,000	0,00	0,00	E				20241230	1400001559
100	0000100836	1000	2024	1400001560	001	20241230	20241230	20241230	DZ	15	H		EUR	2.407,06	2.407,06		1800002269	Zahlung	20241230		0	0,000	0,00	0,00					20241230	1400001560
100	0000101072	1000	2024	1400001561	001	20241230	20241230	20241230	DZ	15	H		EUR	19.414,34	19.414,34		1800002390	Zahlung	20241230		0	0,000	0,00	0,00	E				20241230	1400001561
100	0000101091	1000	2024	1400001562	001	20241230	20241230	20241230	DZ	15	H		EUR	748,64	748,64		1800001724	Zahlung	20241230		0	0,000	0,00	0,00	E				20241230	1400001562
100	0000101228	1000	2024	1400001563	001	20241230	20241230	20241230	DZ	15	H		EUR	6.557,35	6.557,35		1800002392	Zahlung	20241230		0	0,000	0,00	0,00	E				20241230	1400001563
100	0000101235	1000	2024	1400001564	001	20241230	20241230	20241230	DZ	15	H		EUR	53.014,93	53.014,93		1800002393	Zahlung	20241230		0	0,000	0,00	0,00	E				20241230	1400001564
100	0000101280	1000	2024	1400001565	001	20241230	20241230	20241230	DZ	15	H		EUR	1.742,24	1.742,24		1800002058	Zahlung	20241230		0	0,000	0,00	0,00	E				20241230	1400001565
100	0000101289	1000	2024	1400001566	001	20241230	20241230	20241230	DZ	15	H		EUR	11.757,46	11.757,46		1800002676	Zahlung	20241230		0	0,000	0,00	0,00	E				20241230	1400001566
100	0000101390	1000	2024	1400001567	001	20241230	20241230	20241230	DZ	15	H		EUR	113.812,07	113.812,07		1800001857	Zahlung	20241230		0	0,000	0,00	0,00	E				20241230	1400001567
100	0000101414	1000	2024	1400001568	001	20241230	20241230	20241230	DZ	15	H		EUR	6.055,63	6.055,63		1800002678	Zahlung	20241230		0	0,000	0,00	0,00	E				20241230	1400001568
100	0000101453	1000	2024	1400001569	001	20241230	20241230	20241230	DZ	15	H		EUR	94.370,59	94.370,59		1800002208	Zahlung	20241230		0	0,000	0,00	0,00	E				20241230	1400001569
100	0000101598	1000	2024	1400001570	001	20241230	20241230	20241230	DZ	15	H		EUR	27.175,83	27.175,83		1800001338	Zahlung	20241230		0	0,000	0,00	0,00					20241230	1400001570
100	0000101609	1000	2024	1400001571	001	20241230	20241230	20241230	DZ	15	H		EUR	1.642,93	1.642,93		1800001627	Zahlung	20241230		0	0,000	0,00	0,00	E				20241230	1400001571
100	0000101668	1000	2024	1400001572	001	20241230	20241230	20241230	DZ	15	H		EUR	15.330,35	15.330,35		1800002476	Zahlung	20241230		0	0,000	0,00	0,00	E				20241230	1400001572
100	0000101687	1000	2024	1400001573	001	20241230	20241230	20241230	DZ	15	H		EUR	82.556,72	82.556,72		1800002323	Zahlung	20241230		0	0,000	0,00	0,00	E				20241230	1400001573
100	0000101754	1000	2024	1400001574	001	20241230	20241230	20241230	DZ	15	H		EUR	1.297,74	1.297,74		1800002775	Zahlung	20241230		0	0,000	0,00	0,00	E				20241230	1400001574
